,course_name,skill_label
4060,Social Media Manager (IHK) - Live-Online-Lehrgang,Social Media Management
4061,Social Media Manager (IHK) - Live-Online-Lehrgang,Beratung zum Online-Dating leisten
4062,Unternehmensbezogene Steuern (berufsbegleitend),Jahresabschlüsse erstellen
4063,Unternehmensbezogene Steuern (berufsbegleitend),Besteuerungsverfahren recherchieren
4064,Unternehmensbezogene Steuern (berufsbegleitend),Rechnungen zuordnen
4065,Unternehmensbezogene Steuern (berufsbegleitend),Vorbereitungskurse managen
4066,Unternehmensbezogene Steuern (berufsbegleitend),Beratung zur Steuerplanung leisten
4067,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Lizenzen für den Waffengebrauch erwerben
4068,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Bedrohungen der Sicherheit
4069,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Grundlagen der Rechtsdurchsetzung vermitteln
4070,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Waffen verkaufen
4071,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Feuerwehrwagen unter Notfallbedingungen fahren
4072,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Lizenzen für den Waffengebrauch erwerben
4073,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Bedrohungen der Sicherheit
4074,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Grundlagen der Rechtsdurchsetzung vermitteln
4075,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Waffen verkaufen
4076,Unterrichtung nach § 34 a Gewerbeordnung - Bewachungspersonal,Feuerwehrwagen unter Notfallbedingungen fahren
4077,Vorbereitung auf die Sachkundeprüfung nach § 34 a Gewerbeordnung ,Einrichtungsprüfungen erledigen
4078,Vorbereitung auf die Sachkundeprüfung nach § 34 a Gewerbeordnung ,Arbeitsplatzbegehungen durchführen
4079,Vorbereitung auf die Sachkundeprüfung nach § 34 a Gewerbeordnung ,Bühnenboden vorbereiten
4080,Vorbereitung auf die Sachkundeprüfung nach § 34 a Gewerbeordnung ,rechtliche Zulässigkeit von Ersuchen überprüfen
4081,Vorbereitung auf die Sachkundeprüfung nach § 34 a Gewerbeordnung ,Einrichtungsprüfungen erledigen
4082,Vorbereitungskurs auf die Nichtschülerprüfung zum/zur staatlich anerkannten Erzieher/Erzieherin,Bildungssystem analysieren
4083,Vorbereitungskurs auf die Nichtschülerprüfung zum/zur staatlich anerkannten Erzieher/Erzieherin,Grundsätze der Freinet-Pädagogik
4084,Waffensachkunde nach § 7 und § 28 WAFFG (gewerbliche Waffensachkunde),Waffen verkaufen
4085,Waffensachkunde nach § 7 und § 28 WAFFG (gewerbliche Waffensachkunde),Abwehrsystem
4086,Waffensachkunde nach § 7 und § 28 WAFFG (gewerbliche Waffensachkunde),Lizenzen für den Waffengebrauch erwerben
4087,Waffensachkunde nach § 7 und § 28 WAFFG (gewerbliche Waffensachkunde),Luftwaffenpersonal ausbilden
4088,Waffensachkunde nach § 7 und § 28 WAFFG (gewerbliche Waffensachkunde),Konformität mit Waffentypen sicherstellen
4089,"Berufsfelderkundung Metall, Farbe, Holz, Gastronomie",Holz abschmirgeln
4090,"Berufsfelderkundung Metall, Farbe, Holz, Gastronomie",Feilmaschine pflegen
4091,"Berufsfelderkundung Metall, Farbe, Holz, Gastronomie",Nutzholz mit Maschinen mit Handvorschub verarbeiten
4092,"Berufsfelderkundung Metall, Farbe, Holz, Gastronomie",Fassadenverkleidung vorbereiten
4093,"Berufsfelderkundung Metall, Farbe, Holz, Gastronomie",CNC-Fräsmaschine pflegen
4094,Blechbearbeitung,Schneidewerkzeuge instand halten
4095,Blechbearbeitung,Werkzeuge mit Klingen schärfen
4096,Blechbearbeitung,Schuhoberteile schneiden
4097,Blechbearbeitung,Messer für Schneidevorgänge handhaben
4098,Blechbearbeitung,Absturzsicherungen und Bordbretter anbringen
4099,"Brennschneiden von Hand nach DVS 1185, Teil 1",Oberfläche brennen
4100,"Brennschneiden von Hand nach DVS 1185, Teil 1",Anlagen zum Erhitzen von Metallen bedienen
4101,"Brennschneiden von Hand nach DVS 1185, Teil 1",Draht biegen
4102,"Brennschneiden von Hand nach DVS 1185, Teil 1",Schneidbrenner bedienen
4103,"Brennschneiden von Hand nach DVS 1185, Teil 1",Tunnelofen bedienen
4104,CNC Drehen I - II,CNC-Steuerung programmieren
4105,CNC Drehen I - II,CNC-Bohrmaschine pflegen
4106,CNC Drehen I - II,Schaltungen mithilfe von CAD erstellen
4107,CNC Drehen I - II,CNC-Graviermaschine pflegen
4108,CNC Drehen I - II,CNC-Fräsmaschine pflegen
4109,CNC Fräsen I - II,CNC-Steuerung programmieren
4110,CNC Fräsen I - II,CNC-Graviermaschine pflegen
4111,CNC Fräsen I - II,CNC-Fräsmaschine pflegen
4112,CNC Fräsen I - II,CNC-Laserschneidmaschine pflegen
4113,CNC Fräsen I - II,CNC-Bohrmaschine pflegen
4114,CNC-Simulation (Drehen/ Fräsen),CNC-Steuerung programmieren
4115,CNC-Simulation (Drehen/ Fräsen),CADD-Software
4116,CNC-Simulation (Drehen/ Fräsen),CNC-Graviermaschine pflegen
4117,CNC-Simulation (Drehen/ Fräsen),CNC-Fräsmaschine pflegen
4118,CNC-Simulation (Drehen/ Fräsen),CNC-Bohrmaschine pflegen
4119,Drehen I-III konventionell,Herstellung von Werkzeugen
4120,Drehen I-III konventionell,Uhrmacherwerkzeuge verwenden
4121,Drehen I-III konventionell,Handwerkzeuge verwenden
4122,Drehen I-III konventionell,Querschlitten einer Drehmaschine ansetzen
4123,Dünnblechschweißen MAG nach DVS 1133 Beibl. 2,Lichtbogenschweißverfahren anwenden
4124,Dünnblechschweißen MAG nach DVS 1133 Beibl. 2,unter Überdruckbedingungen schweißen
4125,Dünnblechschweißen MAG nach DVS 1133 Beibl. 2,Bergbaumaschinen schweißen
4126,Dünnblechschweißen MAG nach DVS 1133 Beibl. 2,Zusatzwerkstoff auswählen
4127,"Externenprüfung, Vorbereitung auf die Abschlussprüfung Metall ",Bühnenboden vorbereiten
4128,"Externenprüfung, Vorbereitung auf die Abschlussprüfung Metall ",Arbeitsplatzbegehungen durchführen
4129,"Externenprüfung, Vorbereitung auf die Zwischenprüfung Metall",Arbeitsplatzbegehungen durchführen
4130,"Externenprüfung, Vorbereitung auf die Zwischenprüfung Metall",Bühnenboden vorbereiten
4131,"Externenprüfung, Vorbereitung auf die Zwischenprüfung Metall",kristalline Struktur feststellen
4132,"Externenprüfung, Vorbereitung auf die Zwischenprüfung Metall",chemische Laboruntersuchungen an Metallen vornehmen
4133,Garten 1 / Garten- und Landschaftsbau (Grundkompetenzen),Garten- und Landschaftsgestaltung
4134,Garten 1 / Garten- und Landschaftsbau (Grundkompetenzen),Nahrungsniveau in der Pflanzenerde aufrechterhalten
4135,Garten 1 / Garten- und Landschaftsbau (Grundkompetenzen),Schutt entfernen
4136,Garten 1 / Garten- und Landschaftsbau (Grundkompetenzen),Bewehrungsstahl vorbereiten
4137,Garten 1 / Garten- und Landschaftsbau (Grundkompetenzen),mit Gartenbaugeräten arbeiten
4138,Garten 2 / Zierpflanzenbau (Grundkompetenzen),Bodenflächen instand halten
4139,Garten 2 / Zierpflanzenbau (Grundkompetenzen),landwirtschaftliche Felder begutachten
4140,Garten 2 / Zierpflanzenbau (Grundkompetenzen),Geräte für den Landschaftsbau verwenden
4141,Garten 2 / Zierpflanzenbau (Grundkompetenzen),Nahrungsniveau in der Pflanzenerde aufrechterhalten
4142,Garten 2 / Zierpflanzenbau (Grundkompetenzen),Erhaltungslandwirtschaft
4143,Gasschweißen G3 DVS IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4144,Gasschweißen G3 DVS IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4145,Gasschweißen G3 DVS IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4146,Gasschweißen G3 DVS IIW/ EWF 1111,Schweißprüfung durchführen
4147,Gasschweißen G3 DVS IIW/ EWF 1111,Grubenbewetterung steuern
4148,Gasschweißen G4  DVS  IIW/  EWF 1111,Grubenbewetterung steuern
4149,Gasschweißen G4  DVS  IIW/  EWF 1111,unter Wasser schweißen
4150,Gasschweißen G4  DVS  IIW/  EWF 1111,Wolframinertgasschweißungen durchführen
4151,Gasschweißen G4  DVS  IIW/  EWF 1111,unter Überdruckbedingungen schweißen
4152,Gasschweißen G4  DVS  IIW/  EWF 1111,Verfahren zur Rückgewinnung von Erdgaskondensaten
4153,Gasschweißen G5  DVS IIW / EWF 1111,Kupferrohre für Gasleitungen vorbereiten
4154,Gasschweißen G5  DVS IIW / EWF 1111,Verfahren zur Rückgewinnung von Erdgaskondensaten
4155,Gasschweißen G5  DVS IIW / EWF 1111,Gasleitungen aus Metall installieren
4156,Gasschweißen G5  DVS IIW / EWF 1111,Grubenbewetterung steuern
4157,Gasschweißen G5  DVS IIW / EWF 1111,Wolframinertgasschweißungen durchführen
4158,Gasschweißen G6  DVS  IIW / EWF 1111,Verfahren zur Rückgewinnung von Erdgaskondensaten
4159,Gasschweißen G6  DVS  IIW / EWF 1111,Grubenbewetterung steuern
4160,Gasschweißen G6  DVS  IIW / EWF 1111,Wolframinertgasschweißungen durchführen
4161,Gasschweißen G6  DVS  IIW / EWF 1111,Gasschadstoff-Beseitigungsverfahren
4162,Gasschweißen G6  DVS  IIW / EWF 1111,unter Wasser schweißen
4163,Gasschweißen und Hartlöten - DVS 1113 Beiblatt 3,Plasma-Schneidbrenner bedienen
4164,Gasschweißen und Hartlöten - DVS 1113 Beiblatt 3,Lötgeräte bedienen
4165,Holz 1 /  Grundkompetenzen,Prinzipien des Landschaftsbaus
4166,Holz 1 /  Grundkompetenzen,Holzelemente verbinden
4167,Holz 1 /  Grundkompetenzen,Arbeiten des Holzes erkennen
4168,Holz 1 /  Grundkompetenzen,Standort auf Bautätigkeit vorbereiten
4169,Holz 1 /  Grundkompetenzen,Nutzholz mit Maschinen mit Handvorschub verarbeiten
4170,Holz 2 / Aufbaumodul - Grundlagen Holzbearbeitung,Holzelemente verbinden
4171,Holz 2 / Aufbaumodul - Grundlagen Holzbearbeitung,Oberfläche zum Verlegen von Hartholzboden vorbereiten
4172,Holz 2 / Aufbaumodul - Grundlagen Holzbearbeitung,Bögen für Streichinstrumente herstellen
4173,Holz 2 / Aufbaumodul - Grundlagen Holzbearbeitung,Beton-Gießformen setzen
4174,Holz 2 / Aufbaumodul - Grundlagen Holzbearbeitung,Bindearbeit kontrollieren
4175,Kleben im Metallbau (Grundlagen),PEX-Rohre verbinden
4176,Kleben im Metallbau (Grundlagen),Schwellen-Clipmaschine bedienen
4177,Kleben im Metallbau (Grundlagen),metallische Werkstücke ankörnen
4178,Kleben im Metallbau (Grundlagen),Holzelemente verbinden
4179,Kleben im Metallbau (Grundlagen),Bücher binden
4180,Kompetenzfeststellung Schweißen- Einführung in verschiedene Schweißverfahren,Schweißverfahren
4181,Kompetenzfeststellung Schweißen- Einführung in verschiedene Schweißverfahren,Schweißtechniken
4182,Kompetenzfeststellung Schweißen- Einführung in verschiedene Schweißverfahren,Schweißtechniken erforschen
4183,Kompetenzfeststellung Schweißen- Einführung in verschiedene Schweißverfahren,unter Überdruckbedingungen schweißen
4184,Kompetenzfeststellung Schweißen- Einführung in verschiedene Schweißverfahren,Lichtbogenschweißverfahren anwenden
4185,"Konstruktionsschweißen - Stahl, Edelstahl, Aluminium (Übung/ Training) nach DIN EN ISO 9606-1 bzw. DIN EN ISO 9606-2",Aluminiumlegierungen
4186,"Konstruktionsschweißen - Stahl, Edelstahl, Aluminium (Übung/ Training) nach DIN EN ISO 9606-1 bzw. DIN EN ISO 9606-2",Saitenarten
4187,"Konstruktionsschweißen - Stahl, Edelstahl, Aluminium (Übung/ Training) nach DIN EN ISO 9606-1 bzw. DIN EN ISO 9606-2",Nichteisenmetallverarbeitung
4188,"Konstruktionsschweißen - Stahl, Edelstahl, Aluminium (Übung/ Training) nach DIN EN ISO 9606-1 bzw. DIN EN ISO 9606-2",Herstellung von Produkten für elektrische Leitungen
4189,"Konstruktionsschweißen - Stahl, Edelstahl, Aluminium (Übung/ Training) nach DIN EN ISO 9606-1 bzw. DIN EN ISO 9606-2",Metallsorten
4190,Lichtbogenhandschweißen E1 DVSIIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4191,Lichtbogenhandschweißen E1 DVSIIW/ EWF 1111,unter Überdruckbedingungen schweißen
4192,Lichtbogenhandschweißen E1 DVSIIW/ EWF 1111,Elektronenstrahlschweißverfahren
4193,Lichtbogenhandschweißen E2 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4194,Lichtbogenhandschweißen E2 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4195,Lichtbogenhandschweißen E2 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4196,Lichtbogenhandschweißen E2 DVS-IIW/ EWF 1111,Elektronenstrahlschweißverfahren
4197,Lichtbogenhandschweißen E2 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4198,Lichtbogenhandschweißen E3 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4199,Lichtbogenhandschweißen E3 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4200,Lichtbogenhandschweißen E3 DVS-IIW/ EWF 1111,Bindearbeit kontrollieren
4201,Lichtbogenhandschweißen E3 DVS-IIW/ EWF 1111,Saugfähigkeit testen
4202,Lichtbogenhandschweißen E3 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4203,Lichtbogenhandschweißen E4 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4204,Lichtbogenhandschweißen E4 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4205,Lichtbogenhandschweißen E4 DVS-IIW/ EWF 1111,Komponenten auf Leiterplatte schweißen
4206,Lichtbogenhandschweißen E4 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4207,Lichtbogenhandschweißen E5 DVS-IIW/ EWF 1111,Elektronenstrahlschweißverfahren
4208,Lichtbogenhandschweißen E5 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4209,Lichtbogenhandschweißen E5 DVS-IIW/ EWF 1111,Korbflechtmethoden
4210,Lichtbogenhandschweißen E6 DVS-IIW/ EWF 1111,Betrieb der Rohrleitungsinfrastruktur prüfen
4211,Löten metallischer Werkstoffe DVS 1183-Teil 1: Löten von Kupferwerkstoffen,vorgefertigte Rohrleitungsteile montieren
4212,Löten metallischer Werkstoffe DVS 1183-Teil 1: Löten von Kupferwerkstoffen,Bergbaumaschinen schweißen
4213,Löten metallischer Werkstoffe DVS 1183-Teil 1: Löten von Kupferwerkstoffen,PEX-Rohre verbinden
4214,Löten metallischer Werkstoffe DVS 1183-Teil 1: Löten von Kupferwerkstoffen,Metalle zusammenfügen
4215,Löten metallischer Werkstoffe DVS 1183-Teil 1: Löten von Kupferwerkstoffen,Arten von Rohrleitungen und Rohrleitungsmaterial
4216,Löten metallischer Werkstoffe DVS 1183-Teil 2: Löten von verzinkten Stahlwerkstoffen,Metalle zusammenfügen
4217,Löten metallischer Werkstoffe DVS 1183-Teil 2: Löten von verzinkten Stahlwerkstoffen,Lötanlagen bedienen
4218,Löten metallischer Werkstoffe DVS 1183-Teil 2: Löten von verzinkten Stahlwerkstoffen,Lötgeräte bedienen
4219,Löten metallischer Werkstoffe DVS 1183-Teil 2: Löten von verzinkten Stahlwerkstoffen,Bergbaumaschinen schweißen
4220,Löten metallischer Werkstoffe DVS 1183-Teil 2: Löten von verzinkten Stahlwerkstoffen,Zusatzwerkstoff auswählen
4221,Manuelle Metallbearbeitung (Aufbau),Arten von Rundschleifverfahren
4222,Manuelle Metallbearbeitung (Aufbau),Messer für Schneidevorgänge handhaben
4223,Manuelle Metallbearbeitung (Aufbau),Entgratverfahren
4224,Manuelle Metallbearbeitung (Aufbau),mit Handschmiedewerkzeugen arbeiten
4225,Manuelle Metallbearbeitung (Aufbau),Schuhoberteile schneiden
4226,Manuelle Metallbearbeitung (Basis),mit Handschmiedewerkzeugen arbeiten
4227,Manuelle Metallbearbeitung (Basis),metallisches Werkstück an Maschine halten
4228,Manuelle Metallbearbeitung (Basis),Metallverarbeitungsanlagen bedienen
4229,Manuelle Metallbearbeitung (Basis),Arbeitsaufträge in der Metallproduktion handhaben
4230,Manuelle Metallbearbeitung (Basis),Messer für Schneidevorgänge handhaben
4231,Maschinelle Metallbearbeitung (Grundlagen),Herstellung von Werkzeugen
4232,Maschinelle Metallbearbeitung (Grundlagen),Querschlitten einer Drehmaschine ansetzen
4233,Maschinelle Metallbearbeitung (Grundlagen),CNC-Fräsmaschine pflegen
4234,Maschinelle Metallbearbeitung (Grundlagen),CNC-Bohrmaschine pflegen
4235,Maschinelle Metallbearbeitung (Grundlagen),Faserbänder in Faden umarbeiten
4236,Maschinelle Metallbearbeitung/Prüfen,Herstellung von Werkzeugen
4237,Maschinelle Metallbearbeitung/Prüfen,Rundschleifmaschine pflegen
4238,Maschinelle Metallbearbeitung/Prüfen,Schraubenmaschine pflegen
4239,Maschinelle Metallbearbeitung/Prüfen,mechanische Schmiedepresse-Bauteile
4240,Maschinelle Metallbearbeitung/Prüfen,Entgratmaschine pflegen
4241,Metall-Inertgasschweißen MIG - Al 1 DVS-IIW / EWF 1111,Wolframinertgasschweißungen durchführen
4242,Metall-Inertgasschweißen MIG - Al 1 DVS-IIW / EWF 1111,unter Überdruckbedingungen schweißen
4243,Metall-Inertgasschweißen MIG - Al 1 DVS-IIW / EWF 1111,unter Wasser schweißen
4244,Metall-Inertgasschweißen MIG - Al 1 DVS-IIW / EWF 1111,Lichtbogenschweißverfahren anwenden
4245,Metall-Inertgasschweißen MIG - Al 1 DVS-IIW / EWF 1111,Schweißprüfung durchführen
4246,Metall-Inertgasschweißen MIG - Al 2 DVS-IIW / EWF 1111,unter Überdruckbedingungen schweißen
4247,Metall-Inertgasschweißen MIG - Al 2 DVS-IIW / EWF 1111,Gasleitungen aus Metall installieren
4248,Metall-Inertgasschweißen MIG - Al 2 DVS-IIW / EWF 1111,Wolframinertgasschweißungen durchführen
4249,Metall-Inertgasschweißen MIG - Al 2 DVS-IIW / EWF 1111,unter Wasser schweißen
4250,Metall-Inertgasschweißen MIG - Al 2 DVS-IIW / EWF 1111,Kaltziehprozesse
4251,Metall-Inertgasschweißen MIG - Al 3 DVS-IIW / EWF 1111,unter Wasser schweißen
4252,Metall-Inertgasschweißen MIG - Al 3 DVS-IIW / EWF 1111,Wolframinertgasschweißungen durchführen
4253,Metall-Inertgasschweißen MIG - Al 3 DVS-IIW / EWF 1111,Schweißgeräte nutzen
4254,Metall-Inertgasschweißen MIG - Al 3 DVS-IIW / EWF 1111,Lichtbogenschweißverfahren anwenden
4255,Metall-Inertgasschweißen MIG - Al 3 DVS-IIW / EWF 1111,unter Überdruckbedingungen schweißen
4256,Metall-Inertgasschweißen MIG - Al 4 DVS-IIW/EWF 1111,unter Überdruckbedingungen schweißen
4257,Metall-Inertgasschweißen MIG - Al 4 DVS-IIW/EWF 1111,Wolframinertgasschweißungen durchführen
4258,Metall-Inertgasschweißen MIG - Al 4 DVS-IIW/EWF 1111,unter Wasser schweißen
4259,Metall-Inertgasschweißen MIG - Al 4 DVS-IIW/EWF 1111,Schweißgeräte nutzen
4260,Metall-Inertgasschweißen MIG - Al 4 DVS-IIW/EWF 1111,Lichtbogenschweißverfahren anwenden
4261,Metall-Inertgasschweißen MIG - Al 5 DVS-IIW/ EWF 1111,Schweißtechniken
4262,Metall-Inertgasschweißen MIG - Al 5 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4263,Metall-Inertgasschweißen MIG - Al 5 DVS-IIW/ EWF 1111,Schweißprüfung durchführen
4264,Metall-Inertgasschweißen MIG - Al 5 DVS-IIW/ EWF 1111,Kaltziehprozesse
4265,Metall-Inertgasschweißen MIG - Al 5 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4266,Metall-Inertgasschweißen MIG - Al 6 DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
4267,Metall-Inertgasschweißen MIG - Al 6 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4268,Metall-Inertgasschweißen MIG - Al 6 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4269,Metall-Inertgasschweißen MIG - Al 6 DVS-IIW/ EWF 1111,Rohrziehmaschine pflegen
4270,Metall-Inertgasschweißen MIG - Al 6 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4271,Metall-Schutzgasschweißen MAG 1 Stahl oder CrNi DVS-IIW/ EWF1111,Schweißtechniken
4272,Metall-Schutzgasschweißen MAG 1 Stahl oder CrNi DVS-IIW/ EWF1111,Schweißprüfung durchführen
4273,Metall-Schutzgasschweißen MAG 1 Stahl oder CrNi DVS-IIW/ EWF1111,Öfen steuern
4274,Metall-Schutzgasschweißen MAG 1 Stahl oder CrNi DVS-IIW/ EWF1111,Schweißverfahren
4275,Metall-Schutzgasschweißen MAG 1 Stahl oder CrNi DVS-IIW/ EWF1111,Wolframinertgasschweißungen durchführen
4276,Metall-Schutzgasschweißen MAG 2  Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißprüfung durchführen
4277,Metall-Schutzgasschweißen MAG 2  Stahl oder CrNi DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
4278,Metall-Schutzgasschweißen MAG 2  Stahl oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4279,Metall-Schutzgasschweißen MAG 2  Stahl oder CrNi DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4280,Metall-Schutzgasschweißen MAG 2  Stahl oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4281,Metall-Schutzgasschweißen MAG 3  Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißtechniken
4282,Metall-Schutzgasschweißen MAG 3  Stahl oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4283,Metall-Schutzgasschweißen MAG 3  Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißprüfung durchführen
4284,Metall-Schutzgasschweißen MAG 3  Stahl oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4285,Metall-Schutzgasschweißen MAG 3  Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißausrüstung bedienen
4286,Metall-Schutzgasschweißen MAG 4 Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißprüfung durchführen
4287,Metall-Schutzgasschweißen MAG 4 Stahl oder CrNi DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
4288,Metall-Schutzgasschweißen MAG 4 Stahl oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4289,Metall-Schutzgasschweißen MAG 4 Stahl oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4290,Metall-Schutzgasschweißen MAG 4 Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißtechniken
4291,Metall-Schutzgasschweißen MAG 5 Stahl oder CrNi DVS-IIW/ EWF 1111,Schweißtechniken
4292,Metall-Schutzgasschweißen MAG 5 Stahl oder CrNi DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
4293,Metall-Schutzgasschweißen MAG 5 Stahl oder CrNi DVS-IIW/ EWF 1111,Kaltziehprozesse
4294,Metall-Schutzgasschweißen MAG 5 Stahl oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4295,Metall-Schutzgasschweißen MAG 5 Stahl oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4296,Metall-Schutzgasschweißen MAG 6 Stahl oder CrNi DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
4297,Metall-Schutzgasschweißen MAG 6 Stahl oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4298,Metall-Schutzgasschweißen MAG 6 Stahl oder CrNi DVS-IIW/ EWF 1111,Rohrziehmaschine pflegen
4299,Metall-Schutzgasschweißen MAG 6 Stahl oder CrNi DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4300,Metall-Schutzgasschweißen MAG 6 Stahl oder CrNi DVS-IIW/ EWF 1111,Kupferrohre für Gasleitungen vorbereiten
4301,Metallausbildung mit sozial.-pädagogischer Begleitung,Auszubildende in den sozialen Diensten beaufsichtigen
4302,Metallausbildung mit sozial.-pädagogischer Begleitung,Grundlagen der Sozialarbeit vermitteln
4303,Metallausbildung mit sozial.-pädagogischer Begleitung,lebenslange berufliche Weiterbildung in Bereich der Sozialarbeit betreiben
4304,Montage / Verbindungsarten,Schneidewerkzeuge instand halten
4305,Montage / Verbindungsarten,Werkzeuge zur Reparatur von Gusserzeugnissen verwenden
4306,Montage / Verbindungsarten,Maschinen und Geräte für die Herstellung von Schuhwerk warten
4307,Montage / Verbindungsarten,herkömmliche Werkzeuge nutzen
4308,Montage / Verbindungsarten,Herstellung von Werkzeugen
4309,Montage Metallbau,"Ausrüstung, Material und Werkzeuge zur Baustelle transportieren"
4310,Montage Metallbau,metallische Werkstücke galvanisieren
4311,Montage Metallbau,Gefahren am Arbeitsplatz ermitteln
4312,Montage Metallbau,Aufzugsschacht-Ausrüstungsteile installieren
4313,Montage Metallbau,Einsetzbarkeit von Schutzausrüstung sicherstellen
4314,Thermisches Fügen/ Schweißen,Wolframinertgasschweißungen durchführen
4315,Thermisches Fügen/ Schweißen,Lichtbogenschweißverfahren anwenden
4316,Thermisches Fügen/ Schweißen,Metallschutzgasschweißungen durchführen
4317,Thermisches Fügen/ Schweißen,unter Überdruckbedingungen schweißen
4318,Thermisches Fügen/ Schweißen,Thermitverfahren anwenden
4319,Verbindungsarten im Metallbau,Schwellen-Clipmaschine bedienen
4320,Verbindungsarten im Metallbau,Metalldrähte unter Spannung sicher handhaben
4321,Verbindungsarten im Metallbau,metallische Werkstücke ankörnen
4322,Verbindungsarten im Metallbau,Fertigung von Metallbaugruppen
4323,Verbindungsarten im Metallbau,Innengewinde strehlen
4324,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4325,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Schweißprüfung durchführen
4326,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4327,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4328,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,unter Wasser schweißen
4329,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4330,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4331,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
4332,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
4333,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
4334,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
4335,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
4336,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,unter Wasser schweißen
