,course_name,skill_label
497,Kaufmännische Grundkenntnisse im Industriebetrieb (Seminar zur Grundversorgung nach dem BbgWBG),Marketing- und Verkaufspläne entwerfen
498,Kaufmännische Grundkenntnisse im Industriebetrieb (Seminar zur Grundversorgung nach dem BbgWBG),Marketingplan für Schuhwerk umsetzen
499,Kaufmännisches Rechnen - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),mathematische Grundkenntnisse vermitteln
500,Kaufmännisches Rechnen - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),mit Devisen handeln
501,Kaufmännisches Rechnen - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),Kosten von Instandsetzungsvorhaben berechnen
502,Kaufmännisches Rechnen - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),mit Warenterminkontrakten handeln
503,Kaufmännisches Rechnen - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),Lehr- und Lernmittel der Montessori-Pädagogik
504,Kaufmännisches Rechnen - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),mathematische Grundkenntnisse vermitteln
505,Kaufmännisches Rechnen - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),mit Devisen handeln
506,Kaufmännisches Rechnen - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Rechenkenntnisse anwenden
507,Kaufmännisches Rechnen - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Mathematik
508,Kaufmännisches Rechnen - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Inhalte der Primarstufe unterrichten
509,Keramikmalen (Seminar zur Grundversorgung nach dem BbgWBG),Keramikwaren
510,Keramikmalen (Seminar zur Grundversorgung nach dem BbgWBG),handgemachte Keramikarbeiten gestalten
511,Keramikmalen (Seminar zur Grundversorgung nach dem BbgWBG),Keramik in Plattentechnik herstellen
512,Keramikmalen (Seminar zur Grundversorgung nach dem BbgWBG),Keramikobjekte gestalten
513,Keramikmalen (Seminar zur Grundversorgung nach dem BbgWBG),Grundlagen der Kunst vermitteln
514,Kochen für Anfänger (Seminar zur Grundversorgung nach dem BbgWBG),Zubereitung von Speisen anleiten
515,Kochen für Anfänger (Seminar zur Grundversorgung nach dem BbgWBG),Fisch und Meeresfrüchte kochen
516,Kochen für Anfänger (Seminar zur Grundversorgung nach dem BbgWBG),Lebensmittelwissenschaften lehren
517,Kochen für Anfänger (Seminar zur Grundversorgung nach dem BbgWBG),flambierte Gerichte zubereiten
518,Kreativer Balkonschmuck und Terrassengestaltung - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Bodenflächen instand halten
519,Kreativer Balkonschmuck und Terrassengestaltung - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),landwirtschaftliche Felder begutachten
520,Lohn- und Gehaltsabrechnung EDV-unterstützt - Modul 8 kaufmännischer Bereich,Lohnabrechnungsberichte verwalten
521,Lohn- und Gehaltsabrechnung EDV-unterstützt - Modul 8 kaufmännischer Bereich,Budgets prüfen
522,Lohn- und Gehaltsabrechnung EDV-unterstützt - Modul 8 kaufmännischer Bereich,Gehaltsabrechnungen erstellen
523,Lohn- und Gehaltsabrechnung EDV-unterstützt - Modul 8 kaufmännischer Bereich,Löhne und Gehälter verwalten
524,Lohn- und Gehaltsabrechnung EDV-unterstützt - Modul 8 kaufmännischer Bereich,Gehaltsabrechnungen überprüfen
525,Maschinenlehrgänge für Holzbearbeitungsmaschinen - Modul 19,Herstellung von Werkzeugen
526,Maschinenlehrgänge für Holzbearbeitungsmaschinen - Modul 19,Nutzholz mit Maschinen mit Handvorschub verarbeiten
527,Maschinenlehrgänge für Holzbearbeitungsmaschinen - Modul 19,Quersäge bedienen
528,Maschinenlehrgänge für Holzbearbeitungsmaschinen - Modul 19,Holzhackmaschine bedienen
529,Maschinenlehrgänge für Holzbearbeitungsmaschinen - Modul 19,Holzhackmaschinenarten
530,Mechatronische Systeme - Modul 9,elektromechanische Systeme zusammenbauen
531,Mechatronische Systeme - Modul 9,elektrische Antriebe
532,Mechatronische Systeme - Modul 9,mechatronische Systeme warten
533,Mechatronische Systeme - Modul 9,elektromechanische Systeme konstruieren
534,Mechatronische Systeme - Modul 9,Roboter zusammenbauen
535,Messtechnik und Qualitätssicherung - Modul 2,Verfahren der Qualitätssicherung
536,Messtechnik und Qualitätssicherung - Modul 2,Prüfverfahren zur Tests der Wasserqualität durchführen
537,Messtechnik und Qualitätssicherung - Modul 2,Schweißprüfung durchführen
538,Messtechnik und Qualitätssicherung - Modul 2,die Charakterisierung von Garn überwachen
539,Messtechnik und Qualitätssicherung - Modul 2,Bedienung von Maschinen überwachen
540,Microsoft Access - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Datenbanken nutzen
541,Microsoft Access - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Microsoft Office nutzen
542,Microsoft Access - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Datenbankdiagramme erstellen
543,Microsoft Access - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Datenbankschema konzipieren
544,Microsoft Access - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),relationales Datenbank-Managementsystem bedienen
545,Microsoft Excel - Grundkurs,Tabellenkalkulationsprogramme verwenden
546,Microsoft Excel - Grundkurs,Microsoft Office nutzen
547,Microsoft Word - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),Microsoft Office nutzen
548,Microsoft Word - Aufbaukurs (Seminar zur Grundversorgung nach dem BbgWBG),Desktop-Publishing
549,Microsoft Word - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Textverarbeitungsprogramme verwenden
550,Microsoft Word - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Desktop-Publishing
551,Microsoft Word - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),ABBYY FineReader
552,Microsoft Word - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Software für optische Zeichenerkennung
553,Microsoft Word - Grundkurs (Seminar zur Grundversorgung nach dem BbgWBG),Microsoft Office nutzen
554,"Personalwesen, Arbeits- und Sozialrecht - Modul 12 kaufmännischer Bereich",Individualarbeitsrecht
555,"Personalwesen, Arbeits- und Sozialrecht - Modul 12 kaufmännischer Bereich",gewerkschaftsrechtliche Regelungen
556,Pneumatik - Modul 6,Druckluftanlagen installieren
557,Pneumatik - Modul 6,Pneumatik
558,Renovieren leicht gemacht - Hobbykurs für Tapezierarbeiten (Seminar zur Grundversorgung nach dem BbgWBG),Wandtapete zuschneiden
559,Renovieren leicht gemacht - Hobbykurs für Tapezierarbeiten (Seminar zur Grundversorgung nach dem BbgWBG),Teppiche herstellen
560,Renovieren leicht gemacht - Hobbykurs für Tapezierarbeiten (Seminar zur Grundversorgung nach dem BbgWBG),Bodenbeläge verlegen
561,Renovieren leicht gemacht - Hobbykurs für Tapezierarbeiten (Seminar zur Grundversorgung nach dem BbgWBG),Textilausstattung herstellen
562,Renovieren leicht gemacht - Hobbykurs für Tapezierarbeiten (Seminar zur Grundversorgung nach dem BbgWBG),Qualität von Teppichen erläutern
563,Schablonieren - eine erfindungsreiche und lebendige Technik (Seminar zur Grundversorgung nach dem BbgWBG),zu produzierende Objekte entwerfen
564,Schablonieren - eine erfindungsreiche und lebendige Technik (Seminar zur Grundversorgung nach dem BbgWBG),Moodboards erstellen
565,Schreiben und informieren am PC (Alphabetisierungs- und Grundbildungskurse im Land Brandenburg),digitale Kompetenz vermitteln
566,Schreiben und informieren am PC (Alphabetisierungs- und Grundbildungskurse im Land Brandenburg),Desktop-Publishing
567,Schreiben und informieren am PC (Alphabetisierungs- und Grundbildungskurse im Land Brandenburg),auf elektronischen Geräten schreiben
568,Schreiben und informieren am PC (Alphabetisierungs- und Grundbildungskurse im Land Brandenburg),LAMS
569,Schreiben und informieren am PC (Alphabetisierungs- und Grundbildungskurse im Land Brandenburg),Sakai
570,Speicher Programmierbare Steuerung - Aufbaumodul 4,speicherprogrammierbare Steuerung
571,Speicher Programmierbare Steuerung - Aufbaumodul 4,logische Programmierung verwenden
572,Speicher Programmierbare Steuerung - Grundmodul 3,Visual Basic
573,Speicher Programmierbare Steuerung - Grundmodul 3,Computerprogrammierung
574,Speicher Programmierbare Steuerung - Grundmodul 3,speicherprogrammierbare Steuerung
575,Speicher Programmierbare Steuerung - Grundmodul 3,Assembly (Computerprogrammierung)
576,Speicher Programmierbare Steuerung - Grundmodul 3,Pascal (Computerprogrammierung)
577,Tastschreiben - Schnellkurs am PC (Seminar zur Grundversorgung nach dem BbgWBG),Brailleschrift unterrichten
578,Tastschreiben - Schnellkurs am PC (Seminar zur Grundversorgung nach dem BbgWBG),schnell Maschine schreiben
579,Tastschreiben - Schnellkurs am PC (Seminar zur Grundversorgung nach dem BbgWBG),Techniken des Blindschreibens nutzen
580,Tastschreiben - Schnellkurs am PC (Seminar zur Grundversorgung nach dem BbgWBG),Schnelllesen lehren
581,Tastschreiben - Schnellkurs am PC (Seminar zur Grundversorgung nach dem BbgWBG),auf elektronischen Geräten schreiben
582,Technische Kommunikation mit Auto-CAD - Modul 15,3D-CAD-Schuhprototypen entwerfen
583,Technische Kommunikation mit Auto-CAD - Modul 15,2D-CAD-Technik bei der Erstellung von Mustern für Schuhwerk einsetzen
584,Technische Kommunikation mit Auto-CAD - Modul 15,AutoCAD-Zeichnungen entwerfen
585,Tücher und Schals perfekt binden (Seminar zur Grundversorgung nach dem BbgWBG),Technologie für die Herstellung von Schuhwerk
586,Töpfern mit der Scheibe - Aufbaukurs ,Mosaik fertigen
587,Töpfern mit der Scheibe - Aufbaukurs ,handgemachte Keramikarbeiten gestalten
588,ALPHA-Integrationskurs 52,EFL-Alphabetisierungskurs unterrichten
589,ALPHA-Integrationskurs 52,Lesen und Schreiben als soziale Praxis unterrichten
590,Ausbildereignung für Ausbilder in landwirtschaftlichen Betrieben,Prüfungen für Berufsausbildungskurse vorbereiten
591,Ausbildereignung für Ausbilder in landwirtschaftlichen Betrieben,agronomische Modellierung einsetzen
592,Berufsbezogener Sprachkurs B1,EFL-Alphabetisierungskurs unterrichten
593,Berufsbezogener Sprachkurs B1,Englisch als Fremdsprache unterrichten
594,Besser lesen und schreiben lernen (ANG) A48,Lesen und Schreiben als soziale Praxis unterrichten
595,Besser lesen und schreiben lernen (ANG) A48,Englisch als Fremdsprache unterrichten
596,Besser lesen und schreiben lernen (PZ) A79,Lesen und Schreiben als soziale Praxis unterrichten
597,Besser lesen und schreiben lernen (PZ) A79,Schulprobleme diagnostizieren
598,Besser lesen und schreiben lernen (PZ) A79,Englisch als Fremdsprache unterrichten
599,Besser lesen und schreiben lernen (Schwedt) A78,Lesen und Schreiben als soziale Praxis unterrichten
600,Besser lesen und schreiben lernen (Schwedt) A78,Englisch als Fremdsprache unterrichten
601,Besser lesen und schreiben lernen (Schwedt) A78,EFL-Alphabetisierungskurs unterrichten
602,Besser lesen und schreiben lernen (TP) A60,Lesen und Schreiben als soziale Praxis unterrichten
603,Besser lesen und schreiben lernen (TP) A60,EFL-Alphabetisierungskurs unterrichten
604,Besser lesen und schreiben lernen (TP) A60,Englisch als Fremdsprache unterrichten
605,Besser lesen und schreiben lernen (TP) A60,Schulprobleme diagnostizieren
606,Besser lesen und schreiben lernen (TP) A60,Brailleschrift unterrichten
607,Bildbearbeitung am PC-Tricks und Kniffe,digitale Kompetenz vermitteln
608,Bildbearbeitung am PC-Tricks und Kniffe,Nachbearbeitung von Fotografien
609,Bildbearbeitung am PC-Tricks und Kniffe,Computervisionsysteme entwickeln
610,Bildbearbeitung am PC-Tricks und Kniffe,Kunden und Kundinnen über die Arten von Computern und ihre Ausstattung beraten
611,Bildhauerei mit Holz - Skulpturen und Objekte - Kurs A,Grundlagen industriell gefertigter Kunst vermitteln
612,Bildhauerei mit Holz - Skulpturen und Objekte - Kurs A,zu produzierende Objekte entwerfen
613,Bildhauerei mit Holz - Skulpturen und Objekte - Kurs A,Formwerkzeuge
614,Computer-Kurs ganz leicht!,digitale Kompetenz vermitteln
615,Computer-Kurs ganz leicht!,WizIQ
616,Computergrundkurs,digitale Kompetenz vermitteln
617,Computergrundkurs,Hardwarekomponenten zusammenfügen
618,Controlling - Online-Kurs,Vorbereitungskurse managen
619,Deutsch für Anfänger A1 ,EFL-Alphabetisierungskurs unterrichten
620,Deutsch für Anfänger A1 ,Englisch als Fremdsprache unterrichten
621,Deutsch für Anfänger A1 ,Lesen und Schreiben als soziale Praxis unterrichten
622,Deutsch für Anfänger A1 ,geschriebenes Deutsch verstehen
623,Deutsch für Anfänger A1 ,Deutsch sprechen
624,"Die Techniken der Grafischen Kunst - Holzschnitt, verschiedene Techniken",Quersäge bedienen
625,"Die Techniken der Grafischen Kunst - Holzschnitt, verschiedene Techniken",Arten von Quersägen
626,"Die Techniken der Grafischen Kunst - Holzschnitt, verschiedene Techniken",Holzbearbeitungswerkzeuge
627,"Die Techniken der Grafischen Kunst - Holzschnitt, verschiedene Techniken",Holzhackmaschinenarten
628,"Die Techniken der Grafischen Kunst - Holzschnitt, verschiedene Techniken",Holz drechseln
629,Easy English A2,EFL-Alphabetisierungskurs unterrichten
630,Easy English A2,geschriebenes Englisch verstehen
631,Easy English A2,Englisch als Fremdsprache unterrichten
632,Easy English A2,Englisch sprechen
633,Easy English A2,gesprochenes Englisch verstehen
634,Einführungskurs zur Alphabetisierung in der deutschen Sprache,EFL-Alphabetisierungskurs unterrichten
635,Einführungskurs zur Alphabetisierung in der deutschen Sprache,Englisch als Fremdsprache unterrichten
636,Einnahmen-Überschussrechnung - Online-Kurs,Vorbereitungskurse managen
637,"Einnehmend sprechen: Atem-, Stimm- und Sprechworkshop",Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
638,"Einnehmend sprechen: Atem-, Stimm- und Sprechworkshop",Sprachstörungen behandeln
639,"Einnehmend sprechen: Atem-, Stimm- und Sprechworkshop",Oraldolmetschen
640,"Einnehmend sprechen: Atem-, Stimm- und Sprechworkshop",mit einem Stimmbildner arbeiten
641,"Einnehmend sprechen: Atem-, Stimm- und Sprechworkshop",Sprachen unterrichten
642,Englisch  B1 Kurs 4 Online-Kurs,Englisch als Fremdsprache unterrichten
643,Englisch  B1 Kurs 4 Online-Kurs,EFL-Alphabetisierungskurs unterrichten
644,Englisch  B1 Kurs 4 Online-Kurs,Englisch sprechen
645,Englisch  B1 Kurs 4 Online-Kurs,Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
646,Englisch  B1 Kurs 4 Online-Kurs,Lehrmethoden im Sprachunterricht
647,Englisch A1,Englisch sprechen
648,Englisch A1,gesprochene Sprache übersetzen
649,Englisch A1,mithilfe von Dolmetschern/Dolmetscherinnen kommunizieren
650,Englisch A1,Deutsch sprechen
651,Englisch A1,Lettisch sprechen
652,Englisch A1 Kurs 2,EFL-Alphabetisierungskurs unterrichten
653,Englisch A1 Kurs 2,Englisch als Fremdsprache unterrichten
654,Englisch A1 Kurs 8 am Vormittag,EFL-Alphabetisierungskurs unterrichten
655,Englisch A1 Kurs 8 am Vormittag,Englisch als Fremdsprache unterrichten
656,Englisch A1 Kurs 9,EFL-Alphabetisierungskurs unterrichten
657,Englisch A1 Kurs 9,Englisch als Fremdsprache unterrichten
658,Englisch A1 Kurs 9,Sprachkenntnisse auffrischen
659,Englisch A1 Kurs 9,Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
660,Englisch A2,Englisch sprechen
661,Englisch A2,Kunden und Kundinnen in Kommunikation unterrichten
662,Englisch A2 Kurs 2,EFL-Alphabetisierungskurs unterrichten
663,Englisch A2 Kurs 2,Englisch als Fremdsprache unterrichten
664,Englisch A2 Kurs 2,Sprachkenntnisse auffrischen
665,Englisch A2 Kurs 2,bei der Weiterentwicklung von Sprache auf dem neuesten Stand sein
666,Englisch A2 Kurs 5,Englisch sprechen
667,Englisch A2 Kurs 5,Kunden und Kundinnen in Kommunikation unterrichten
668,Englisch A2 Kurs 5,Englisch sprechen
669,Englisch A2 Kurs 5,Kunden und Kundinnen in Kommunikation unterrichten
670,Englisch A2 online Kurs,Englisch als Fremdsprache unterrichten
671,Englisch A2 online Kurs,EFL-Alphabetisierungskurs unterrichten
672,Englisch B 1 Kurs 1,Englisch als Fremdsprache unterrichten
673,Englisch B 1 Kurs 1,EFL-Alphabetisierungskurs unterrichten
674,Englisch B 1 Kurs 1,Englisch sprechen
675,Englisch B 1 Kurs 1,Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
676,Englisch B1,EFL-Alphabetisierungskurs unterrichten
677,Englisch B1,Englisch als Fremdsprache unterrichten
678,Englisch B1,geschriebenes Englisch verstehen
679,Englisch für Anfänger,EFL-Alphabetisierungskurs unterrichten
680,Englisch für Anfänger,Englisch als Fremdsprache unterrichten
681,Englisch für Anfänger,Englisch sprechen
682,Englisch für Anfänger,gesprochenes Englisch verstehen
683,Englisch für Anfänger,geschriebenes Englisch verstehen
684,Englisch für Anfänger A1 Kurs 7,Englisch als Fremdsprache unterrichten
685,Englisch für Anfänger A1 Kurs 7,EFL-Alphabetisierungskurs unterrichten
686,Englisch in leichter Sprache (TP) A64,EFL-Alphabetisierungskurs unterrichten
687,Englisch in leichter Sprache (TP) A64,Englisch schreiben
688,Englisch in leichter Sprache (TP) A64,Englisch als Fremdsprache unterrichten
689,Englisch in leichter Sprache (TP) A64,geschriebenes Englisch verstehen
690,Englisch in leichter Sprache (TP) A64,gesprochenes Englisch verstehen
691,English conversation,EFL-Alphabetisierungskurs unterrichten
692,English conversation,Englisch als Fremdsprache unterrichten
693,English conversation course (B1),Englisch sprechen
694,English conversation course (B1),geschriebenes Englisch verstehen
695,English conversation course (B1),EFL-Alphabetisierungskurs unterrichten
696,English conversation course (B1),Englisch schreiben
697,English conversation course (B1),gesprochenes Englisch verstehen
698,English conversation with fun,Englisch sprechen
699,English conversation with fun,EFL-Alphabetisierungskurs unterrichten
700,English conversation with fun,Deutsch sprechen
701,English conversation with fun,Englisch als Fremdsprache unterrichten
702,English conversation with fun,gesprochenes Englisch verstehen
703,Fachtag: vhs - barrierefrei und inklusiv?,an akademischen Ausschüssen teilnehmen
704,Französisch A1/A2 Konversationskurs - Parlons Francais! ,Französisch sprechen
705,Französisch A1/A2 Konversationskurs - Parlons Francais! ,Französisch
706,Französisch A1/A2 Konversationskurs - Parlons Francais! ,gesprochenes Französisch verstehen
707,Französisch für Anfänger A1 Kurs 7,gesprochenes Französisch verstehen
708,Französisch für Anfänger A1 Kurs 7,Französisch sprechen
709,Französisch für Anfänger A1 Kurs 7,Französisch
710,Französisch für Anfänger A1 Kurs 7,geschriebenes Französisch verstehen
711,Französisch für Anfänger A1 Kurs 7,EFL-Alphabetisierungskurs unterrichten
712,Gebärdensprache ,Privatunterricht für Studierende geben
713,Gebärdensprache ,EFL-Alphabetisierungskurs unterrichten
714,Gebärdensprache ,Englisch als Fremdsprache unterrichten
715,Gebärdensprache ,Deutsch sprechen
716,Gebärdensprache ,Gebärdensprache unterrichten
717,Grundkurs Psychologie und Selbsterfahrung,Psychologie unterrichten
718,Grundkurs Psychologie und Selbsterfahrung,Fachdienste in der klinischen Psychologie
719,Grundkurs Psychologie und Selbsterfahrung,interdisziplinäre Kommunikation im psychosozialen Bereich
720,Grundkurs Psychologie und Selbsterfahrung,Bedingungen für die berufliche Praxis der klinischen Psychologie
721,Grundkurs Psychologie und Selbsterfahrung,Bedingungen für die berufliche Praxis der Gesundheitspsychologie
722,Grundlagen der Farbe V,Farbnuancen unterscheiden
723,Grundlagen der Farbe V,Farbe anrühren
724,Grundlagen der Farbe V,Farbunterschiede registrieren
725,Grundlagen der Farbe V,Materialien für Bleistiftminen mischen
726,Italienisch  B1,EFL-Alphabetisierungskurs unterrichten
727,Italienisch  B1,Englisch als Fremdsprache unterrichten
728,Italienisch  B1,geschriebenes Italienisch verstehen
729,Italienisch  B1,mithilfe von Dolmetschern/Dolmetscherinnen kommunizieren
730,Italienisch  B1,Italienisch sprechen
731,Italienisch A1,Italienisch sprechen
732,Italienisch A1,gesprochenes Italienisch verstehen
733,Italienisch A1,geschriebenes Italienisch verstehen
734,Italienisch A1,Fremdsprachenkenntnisse in der Tourismusbranche anwenden
735,Italienisch A1,Italienisch
736,Italienisch B1,Italienisch sprechen
737,Italienisch B1,EFL-Alphabetisierungskurs unterrichten
738,Italienisch B1,gesprochenes Italienisch verstehen
739,Italienisch B1,Lehrmethoden im Sprachunterricht
740,Italienisch B1,Englisch als Fremdsprache unterrichten
741,Italienisch für Anfänger mit Vorkenntnissen,Italienisch sprechen
742,Italienisch für Anfänger mit Vorkenntnissen,gesprochenes Italienisch verstehen
743,Italienisch für Anfänger mit Vorkenntnissen,geschriebenes Italienisch verstehen
744,Keramisches Gestalten,verschiedene keramische Brenntechniken beherrschen
745,Keramisches Gestalten,Mosaik fertigen
746,Kommunikation im Beruf,auf Vorstellungsgespräch vorbereiten
747,Kommunikation im Beruf,professionell mit Kollegen anderer Fachgebiete kommunizieren
748,Kommunikation im Beruf,mit Zeichensprache kommunizieren
749,Kommunikation im Beruf,professionelle Einstellung zum Kunden an den Tag legen
750,Konversation und Auffrischung Englisch B1,Sprachkenntnisse auffrischen
751,Konversation und Auffrischung Englisch B1,Englisch als Fremdsprache unterrichten
752,Konversation und Auffrischung Englisch B1,Lehrmethoden im Sprachunterricht
753,Konversation und Auffrischung Englisch B1,EFL-Alphabetisierungskurs unterrichten
754,Konversation und Auffrischung Englisch B1,mithilfe von Dolmetschern/Dolmetscherinnen kommunizieren
755,Kreatives Schreiben,kreative Prozesse anregen
756,Kreatives Schreiben,kreative Komponenten festlegen
757,Kreatives Schreiben,künstlerischen Ansatz festlegen
758,Kreatives Schreiben,Kognitionspsychologie
759,Kreatives Schreiben,zu einem künstlerischen Ansatz beitragen
760,Lohn und Gehalt 1 - Online-Kurs,Steuererklärungen prüfen
761,Lohn und Gehalt 1 - Online-Kurs,Löhne berechnen
762,Lohn und Gehalt 2 - Online-Kurs,Steuererklärungen prüfen
763,Lohn und Gehalt 2 - Online-Kurs,Löhne berechnen
764,Lohn und Gehalt mit DATEV - Online-Kurs,Steuererklärungen prüfen
765,Mit der Kamera durch den Frühling,Kameraobjektive
766,Mit der Kamera durch den Frühling,Fotoausrüstung verwenden
767,Nachhaltige Landwirtschaft - Agroforstsysteme,Bodenflächen instand halten
768,Nachhaltige Landwirtschaft - Agroforstsysteme,Agrarforstsysteme
769,Nachhaltige Landwirtschaft - Agroforstsysteme,nachhaltige Grundsätze der landwirtschaftlichen Produktion
770,Nachhaltige Landwirtschaft - Agroforstsysteme,landwirtschaftliche Felder begutachten
771,Nachhaltige Landwirtschaft - Hecken als Lebensraum und Wirtschaftsfaktor,nachhaltige Grundsätze der landwirtschaftlichen Produktion
772,Nachhaltige Landwirtschaft - Hecken als Lebensraum und Wirtschaftsfaktor,Biodiversität bewahren
773,Nachhaltige Landwirtschaft - Hecken als Lebensraum und Wirtschaftsfaktor,für die Umwelt nachhaltige Arbeitspraktiken im Veterinärsektor anwenden
774,Nachhaltige Landwirtschaft - Hecken als Lebensraum und Wirtschaftsfaktor,natürliche Pflanzen- und Tierwelt
775,Nachhaltige Landwirtschaft - Hecken als Lebensraum und Wirtschaftsfaktor,Wildbewirtschaftungspläne entwickeln
776,"Nachlass, Testament und Erbrecht",Unterstützung bei der Abfassung von Testamenten leisten
777,"Nachlass, Testament und Erbrecht",Bestattungsberatung leisten
778,Patientenverfügung und Vorsorgevollmachten - Die Zukunft selbst bestimmen,Ersthilfe anwenden
779,Patientenverfügung und Vorsorgevollmachten - Die Zukunft selbst bestimmen,besonderen Patientengruppen Pflege zuteilwerden lassen
780,Patientenverfügung und Vorsorgevollmachten - Die Zukunft selbst bestimmen,Sicherheitstätigkeiten in Krankenhäusern ausüben
781,Patientenverfügung und Vorsorgevollmachten - Die Zukunft selbst bestimmen,die Gesundheit und Sicherheit von Besuchern/Besucherinnen gewährleisten
782,Patientenverfügung und Vorsorgevollmachten - Die Zukunft selbst bestimmen,Krankenhauspersonal instruieren
783,Pflanzenschutz Weiterbildung,nationale Rechtsvorschriften für Pflanzenschutzmittel
784,Pflanzenschutz Weiterbildung,Nahrungsniveau in der Pflanzenerde aufrechterhalten
785,Pflanzenschutz Weiterbildung,landwirtschaftliche Felder begutachten
786,Pflanzenschutz Weiterbildung,für Pflanzengesundheit sorgen
787,Pflanzenschutz Weiterbildung,Europäische Rechtsvorschriften für Pflanzenschutzmittel
788,Pilates - Einführung - Kurs A,Pilates-Übungen anpassen
789,Pilates - Einführung - Kurs A,professionelles Pilates-Verhalten an den Tag legen
790,Pilates - Einführung - Kurs A,Pilates-Trainingseinheiten vorbereiten
791,Pilates - Einführung - Kurs A,Yoga
792,Plastisches Gestalten: Modellieren mit Gips,Formen konstruieren
793,Plastisches Gestalten: Modellieren mit Gips,Körperform verstärken
794,Polnisch A2 Kurs 3,Englisch als Fremdsprache unterrichten
795,Polnisch A2 Kurs 3,gesprochenes Polnisch verstehen
796,Polnisch A2 Kurs 3,Polnisch sprechen
797,Polnisch A2 Kurs 3,EFL-Alphabetisierungskurs unterrichten
798,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 1 Melktechnik/Stalltechnik,landwirtschaftliche Ausrüstung reinigen
799,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 1 Melktechnik/Stalltechnik,Produkte von Milchbetrieben verarbeiten
800,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 1 Melktechnik/Stalltechnik,Milchabfüllmaschinen bedienen
801,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 1 Melktechnik/Stalltechnik,Ultrahocherhitzung
802,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 1 Melktechnik/Stalltechnik,Wasseraufbereitungsanlage bedienen
803,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 2 Milchviehfütterung,Tierfutter bewerten
804,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 2 Milchviehfütterung,Trächtigkeit beurteilen
805,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 2 Milchviehfütterung,Fressverhalten von Larven beurteilen
806,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 2 Milchviehfütterung,Standardprotokolle zur Fütterung und Ernährung verwenden
807,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 2 Milchviehfütterung,Qualitätstests bei Milch durchführen
808,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 3 Kälbergesundheit,Schlachttieruntersuchung vor der Schlachtung
809,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 3 Kälbergesundheit,Pflegebedarf der Klauen von Rindern beurteilen
810,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 3 Kälbergesundheit,medizinische Untersuchungen durchführen
811,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 3 Kälbergesundheit,Anweisungen zur Tierpflege erteilen
812,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 3 Kälbergesundheit,Inspektionen in Nahrungsmittelbetrieben durchführen
813,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 4 Düngung und Pflanzenschutz,landwirtschaftliche Felder begutachten
814,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 4 Düngung und Pflanzenschutz,Pflanzen züchten
815,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 4 Düngung und Pflanzenschutz,Kulturpflegearbeiten durchführen
816,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 4 Düngung und Pflanzenschutz,Nutzpflanzenproduktion leiten
817,Praktische Unterweisung für Auszubildende Landwirt/in - Teil 4 Düngung und Pflanzenschutz,Pflanzenschutzmittel spritzen
