,course_name,skill_label
3601,Montage / Verbindungsarten,für Fördertätigkeiten erforderliche Geräte auswählen
3602,Montage / Verbindungsarten,Hammerwerk warten
3603,Montage / Verbindungsarten,Werkzeuge mit Klingen schärfen
3604,Montage / Verbindungsarten,Trittstufen und Setzstufen befestigen
3605,Montage / Verbindungsarten,"Ausrüstung, Material und Werkzeuge zur Baustelle transportieren"
3606,Montage Metallbau,"Ausrüstung, Material und Werkzeuge zur Baustelle transportieren"
3607,Montage Metallbau,metallische Werkstücke galvanisieren
3608,Montage Metallbau,Gefahren am Arbeitsplatz ermitteln
3609,Montage Metallbau,Aufzugsschacht-Ausrüstungsteile installieren
3610,Montage Metallbau,Einsetzbarkeit von Schutzausrüstung sicherstellen
3611,Montage Metallbau,Vorschriften zu unzulässigen Materialien befolgen
3612,Montage Metallbau,Rammhauben und Schallschutzmantel auflegen
3613,Montage Metallbau,Stahlpfähle einrammen
3614,Montage Metallbau,Baustellen inspizieren
3615,Montage Metallbau,Eisenbahnfahrzeug-Dokumentation überwachen
3616,Thermisches Fügen/ Schweißen,Wolframinertgasschweißungen durchführen
3617,Thermisches Fügen/ Schweißen,Lichtbogenschweißverfahren anwenden
3618,Thermisches Fügen/ Schweißen,Metallschutzgasschweißungen durchführen
3619,Thermisches Fügen/ Schweißen,unter Überdruckbedingungen schweißen
3620,Thermisches Fügen/ Schweißen,Thermitverfahren anwenden
3621,Verbindungsarten im Metallbau,Schwellen-Clipmaschine bedienen
3622,Verbindungsarten im Metallbau,Metalldrähte unter Spannung sicher handhaben
3623,Verbindungsarten im Metallbau,metallische Werkstücke ankörnen
3624,Verbindungsarten im Metallbau,Fertigung von Metallbaugruppen
3625,Verbindungsarten im Metallbau,Innengewinde strehlen
3626,Verbindungsarten im Metallbau,Wartungsarbeiten an Gleisen durchführen
3627,Verbindungsarten im Metallbau,Schraubenmaschine pflegen
3628,Verbindungsarten im Metallbau,Bewehrungsstahl verbinden
3629,Verbindungsarten im Metallbau,Bohrmaschine bedienen
3630,Verbindungsarten im Metallbau,Löcher in Fliesen bohren
3631,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3632,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3633,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3634,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3635,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,unter Wasser schweißen
3636,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Saugfähigkeit testen
3637,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3638,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
3639,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Arten von Verschmutzungen
3640,Wolfram-Inertgasschweißen WIG-AI 4 DVS-IIW/ EWF 1111,Schweißtechniken
3641,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3642,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3643,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
3644,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
3645,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3646,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,unter Wasser schweißen
3647,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3648,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3649,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Kupferrohre für Gasleitungen vorbereiten
3650,Wolfram-Inertgasschweißen WIG-AI 6 DVS-IIW/ EWF 1111,Rohrziehmaschine pflegen
3651,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3652,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3653,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,unter Wasser schweißen
3654,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3655,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3656,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Schaumdamm an Punktschweißungen anbringen
3657,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3658,Wolfram-Inertgasschweißen WIG-Al 1 DVS-IIW/ EWF 1111,Schweißtechniken
3659,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3660,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Gelände für die Rohrleitungsverlegung begutachten
3661,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Kupferrohre für Gasleitungen vorbereiten
3662,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3663,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3664,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Schweißtechniken
3665,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
3666,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Kaltziehprozesse
3667,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Sicherheitsvorschriften für mittels Rohrleitungen beförderte Güter
3668,Wolfram-Inertgasschweißen WIG-Al 2 DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
3669,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3670,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3671,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,unter Wasser schweißen
3672,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3673,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3674,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Schweißtechniken
3675,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3676,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Schaumdamm an Punktschweißungen anbringen
3677,Wolfram-Inertgasschweißen WIG-Al 3 DVS-IIW/ EWF 1111,Schweißausrüstung bedienen
3678,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3679,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3680,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3681,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,unter Wasser schweißen
3682,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
3683,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Kupferrohre für Gasleitungen vorbereiten
3684,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3685,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Schweißtechniken
3686,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,PEX-Rohre verbinden
3687,Wolfram-Inertgasschweißen WIG-Al 5 DVS-IIW/ EWF 1111,Kaltziehprozesse
3688,Wolfram-Inertgasschweißen WIG1 St oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3689,Wolfram-Inertgasschweißen WIG1 St oder CrNi DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3690,Wolfram-Inertgasschweißen WIG1 St oder CrNi DVS-IIW/ EWF 1111,Rammhauben und Schallschutzmantel auflegen
3691,Wolfram-Inertgasschweißen WIG1 St oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3692,Wolfram-Inertgasschweißen WIG1 St oder CrNi DVS-IIW/ EWF 1111,unter Wasser schweißen
3693,Wolfram-Inertgasschweißen WIG1 St oder CrNi DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3694,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,PEX-Rohre verbinden
3695,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3696,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Betrieb der Rohrleitungsinfrastruktur prüfen
3697,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Saugfähigkeit testen
3698,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Kupferrohre für Gasleitungen vorbereiten
3699,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Sicherheitsvorschriften für mittels Rohrleitungen beförderte Güter
3700,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3701,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3702,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Gelände für die Rohrleitungsverlegung begutachten
3703,Wolfram-Inertgasschweißen WIG2 St oder CrNi DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3704,Wolfram-Inertgasschweißen WIG3 St oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3705,Wolfram-Inertgasschweißen WIG3 St oder CrNi DVS-IIW/ EWF 1111,unter Wasser schweißen
3706,Wolfram-Inertgasschweißen WIG3 St oder CrNi DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3707,Wolfram-Inertgasschweißen WIG3 St oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3708,Wolfram-Inertgasschweißen WIG3 St oder CrNi DVS-IIW/ EWF 1111,Schweißgeräte nutzen
3709,Wolfram-Inertgasschweißen WIG4 St oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3710,Wolfram-Inertgasschweißen WIG4 St oder CrNi DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3711,Wolfram-Inertgasschweißen WIG4 St oder CrNi DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3712,Wolfram-Inertgasschweißen WIG4 St oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3713,Wolfram-Inertgasschweißen WIG4 St oder CrNi DVS-IIW/ EWF 1111,unter Wasser schweißen
3714,Wolfram-Inertgasschweißen WIG4 St oder CrNi DVS-IIW/ EWF 1111,Saugfähigkeit testen
3715,Wolfram-Inertgasschweißen WIG5 St oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3716,Wolfram-Inertgasschweißen WIG5 St oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3717,Wolfram-Inertgasschweißen WIG5 St oder CrNi DVS-IIW/ EWF 1111,unter Wasser schweißen
3718,Wolfram-Inertgasschweißen WIG5 St oder CrNi DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3719,Wolfram-Inertgasschweißen WIG5 St oder CrNi DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
3720,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,Lichtbogenschweißverfahren anwenden
3721,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,Gasleitungen aus Metall installieren
3722,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,Wolframinertgasschweißungen durchführen
3723,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,unter Überdruckbedingungen schweißen
3724,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,PEX-Rohre verbinden
3725,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,unter Wasser schweißen
3726,Wolfram-Inertgasschweißen WIG6 St oder CrNi DVS-IIW/ EWF 1111,Schweißprüfung durchführen
3727,A. Steuerrecht (modular) - A.II. Steuerformen und ihre Berechnung,über steuerliche Pflichten informieren
3728,A. Steuerrecht (modular) - A.II. Steuerformen und ihre Berechnung,Steuer berechnen
3729,A. Steuerrecht (modular) - A.II. Steuerformen und ihre Berechnung,Steuererklärungen unterschreiben
3730,A. Steuerrecht (modular) - A.II. Steuerformen und ihre Berechnung,Wirtschaftsrecht
3731,Aufbaukurs Speicherprogrammierbarer Steuerungen - Weiterbildung,speicherprogrammierbare Steuerung
3732,Aufbaukurs Speicherprogrammierbarer Steuerungen - Weiterbildung,Sakai
3733,Aufbaukurs Speicherprogrammierbarer Steuerungen - Weiterbildung,Litmos
3734,Aufbaukurs Speicherprogrammierbarer Steuerungen - Weiterbildung,Computerprogrammierung
3735,Aufbaukurs Speicherprogrammierbarer Steuerungen - Weiterbildung,rechnergestützte Betriebssteuerungssysteme verwalten
3736,B. Rechnungswesen (modular) - B.I. Finanzbuchhaltung,Buchführungssysteme nutzen
3737,B. Rechnungswesen (modular) - B.I. Finanzbuchhaltung,Abläufe in der Buchhaltungsabteilung
3738,B. Rechnungswesen (modular) - B.I. Finanzbuchhaltung,Audits organisieren
3739,B. Rechnungswesen (modular) - B.I. Finanzbuchhaltung,Wirtschaftsrecht
3740,B. Rechnungswesen (modular) - B.II. Kosten- und Leistungsrechnung,Kosten von Instandsetzungsvorhaben berechnen
3741,B. Rechnungswesen (modular) - B.IV. Betriebsstatistik,Statistik
3742,B. Rechnungswesen (modular) - B.IV. Betriebsstatistik,Finanzkompetenz
3743,B. Rechnungswesen (modular) - B.V. Einnahmen-/ Überschussrechnung,Kosten von Instandsetzungsvorhaben berechnen
3744,C. Anwendung kaufmännischer Software (modular) - C.I Lexware financial office/pro,Software für das Vermietungsmanagement nutzen
3745,C. Anwendung kaufmännischer Software (modular) - C.I Lexware financial office/pro,Buchführungssysteme nutzen
3746,C. Anwendung kaufmännischer Software (modular) - C.III Datev,Tabellenkalkulationsprogramme verwenden
3747,C. Anwendung kaufmännischer Software (modular) - C.III Datev,Budgets prüfen
3748,C. Anwendung kaufmännischer Software (modular) - C.III Datev,Transportsoftware im Zusammenhang mit einem Warenwirtschaftssystem
3749,C. Anwendung kaufmännischer Software (modular) - C.III Datev,Kosten von Instandsetzungsvorhaben berechnen
3750,D. Bürokommunikation (modular) - D.I. Büroorganisation,Einrichtungen für Büropersonal organisieren
3751,D. Bürokommunikation (modular) - D.II. Kommunikation im Büro,Installationskosten für Telekommunikationsgeräte veranschlagen
3752,Einstieg Speicherprogrammierbarer Steuerungen - Weiterbildung,speicherprogrammierbare Steuerung
3753,Einstieg Speicherprogrammierbarer Steuerungen - Weiterbildung,Computerprogrammierung
3754,Einstieg Speicherprogrammierbarer Steuerungen - Weiterbildung,Softwareentwicklung überwachen
3755,Einstieg Speicherprogrammierbarer Steuerungen - Weiterbildung,logische Programmierung verwenden
3756,Einstieg Steuerungstechnik - Weiterbildung,stationäre Gleissensoren kontrollieren
3757,Einstieg Steuerungstechnik - Weiterbildung,Regeltechniksysteme entwickeln
3758,Einstieg Steuerungstechnik - Weiterbildung,Instrumentierungstechnik
3759,Einstieg Steuerungstechnik - Weiterbildung,Steuerpulte im Eisenbahnverkehr bedienen
3760,Einstieg Steuerungstechnik - Weiterbildung,Sensoren entwickeln
3761,Elektroniker/Elektronikerin für Betriebstechnik - Umschulung,Bühnenboden vorbereiten
3762,Elektroniker/Elektronikerin für Energie- und Gebäudetechnik - Umschulung,Bühnenboden vorbereiten
3763,Elektroniker/Elektronikerin für Energie- und Gebäudetechnik - Vorbereitung auf die Externenprüfung ,Bühnenboden vorbereiten
3764,LO. Lagerwirtschaft und Logistik (modular) - LO.I. Lagerwirtschaft,Logistik leiten
3765,LO. Lagerwirtschaft und Logistik (modular) - LO.I. Lagerwirtschaft,grüne Logistik
3766,LO. Lagerwirtschaft und Logistik (modular) - LO.I. Lagerwirtschaft,Management landwirtschaftlicher Unternehmen
3767,LO. Lagerwirtschaft und Logistik (modular) - LO.I. Lagerwirtschaft,forstwirtschaftliche Bestimmungen
3768,LO. Lagerwirtschaft und Logistik (modular) - LO.I. Lagerwirtschaft,Logistikdatenbanken führen
3769,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,multimodale Beförderungslogistik
3770,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,Logistik leiten
3771,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,logistischen Bedarf analysieren
3772,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,Logistikdatenbanken führen
3773,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,Effizienzpläne für den Logistikbetrieb entwickeln
3774,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,Preisbildungssysteme für die Logistik verwalten
3775,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,Verfahren für Frachtoperationen planen
3776,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,multimodale Logistik handhaben
3777,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,militärische Logistik
3778,LO. Lagerwirtschaft und Logistik (modular) - LO.II. Logistikplanung,elektronische Logistik für Soundanlagen managen
3779,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,Logistik leiten
3780,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,elektronische Logistik für Soundanlagen managen
3781,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,Preisbildungssysteme für die Logistik verwalten
3782,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,Logistikdatenbanken führen
3783,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,multimodale Beförderungslogistik
3784,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,logistische Aufgabenbereiche für Produktlebenszyklen leiten
3785,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,mit Logistikmanagementteams zusammenarbeiten
3786,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,logistischen Bedarf analysieren
3787,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,multimodale Logistik handhaben
3788,LO. Lagerwirtschaft und Logistik (modular) - LO.III. Logistikmanagement,grüne Logistik
3789,P. Personalwesen - P.I. Personalplanung und -entwicklung (modular),Abläufe in der Personalabteilung
3790,P. Personalwesen - P.I. Personalplanung und -entwicklung (modular),Architekturpläne entwickeln
3791,P. Personalwesen - P.I. Personalplanung und -entwicklung (modular),Theorien der Persönlichkeitsentwicklung
3792,P. Personalwesen - P.I. Personalplanung und -entwicklung (modular),Personalwesen
3793,P. Personalwesen - P.II. Personalführung (modular),Evaluierung des Personals organisieren
3794,P. Personalwesen - P.II. Personalführung (modular),Personal einstellen
3795,P. Personalwesen - P.II. Personalführung (modular),individuelle Regiestile
3796,P. Personalwesen - P.II. Personalführung (modular),Arbeitsplatzergonomie bewerten
3797,P. Personalwesen - P.II. Personalführung (modular),Personalkapazität analysieren
3798,P. Personalwesen - P.II. Personalführung (modular),Lohnabrechnungsberichte verwalten
3799,P. Personalwesen - P.II. Personalführung (modular),Personal zum Vorstellungsablauf instruieren
3800,P. Personalwesen - P.II. Personalführung (modular),Kundenbewertung durchführen
3801,P. Personalwesen - P.II. Personalführung (modular),Personalwesen
3802,P. Personalwesen - P.II. Personalführung (modular),dem Personal Anweisungen erteilen
3803,P. Personalwesen - P.III. Personalverwaltung (modular),Individualarbeitsrecht
3804,P. Personalwesen - P.III. Personalverwaltung (modular),Terminkalender für Personal verwalten
3805,P. Personalwesen - P.III. Personalverwaltung (modular),Lohnabrechnungsberichte verwalten
3806,P. Personalwesen - P.III. Personalverwaltung (modular),kollektives Arbeitsrecht
3807,P. Personalwesen - P.III. Personalverwaltung (modular),Öffentlichkeitsarbeit
3808,P. Personalwesen - P.III. Personalverwaltung (modular),Verwaltungsarbeiten durchführen
3809,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Lohnabrechnungsberichte verwalten
3810,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Gehaltsabrechnungen erstellen
3811,P. Personalwesen - P.IV. Entgeltabrechnung (modular),die Arbeit des Reinigungspersonals beaufsichtigen
3812,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Löhne berechnen
3813,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Löhne und Gehälter verwalten
3814,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Gehaltsabrechnungen überprüfen
3815,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Budgets prüfen
3816,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Maßnahmen zum Schutz von Gesundheit und Sicherheit in der Reinigungsbranche
3817,P. Personalwesen - P.IV. Entgeltabrechnung (modular),Personal zu Reinigungsarbeiten anleiten
3818,PR. Höhere Programmiersprachen (modular) - PR.II. PHP mit Programmierkenntnisse,PHP
3819,PR. Höhere Programmiersprachen (modular) - PR.II. PHP mit Programmierkenntnisse,Computerprogrammierung
3820,PR. Höhere Programmiersprachen (modular) - PR.II. PHP mit Programmierkenntnisse,MySQL
3821,PR. Höhere Programmiersprachen (modular) - PR.II. PHP mit Programmierkenntnisse,Datenbankdiagramme erstellen
3822,PR. Höhere Programmiersprachen (modular) - PR.II. PHP mit Programmierkenntnisse,Drupal
3823,PR. Höhere Programmiersprachen (modular) - PR.II. PHP mit Programmierkenntnisse,Computerlinguistik
3824,Englisch für Anfänger ohne Vorkenntnisse,gesprochenes Englisch verstehen
3825,Englisch für Anfänger ohne Vorkenntnisse,EFL-Alphabetisierungskurs unterrichten
3826,Englisch für Anfänger ohne Vorkenntnisse,Englisch sprechen
3827,Englisch für Anfänger ohne Vorkenntnisse,Englisch
3828,Englisch für Anfänger ohne Vorkenntnisse,Englisch schreiben
3829,Englisch für Anfänger ohne Vorkenntnisse,Englisch als Fremdsprache unterrichten
3830,Englisch für Anfänger ohne Vorkenntnisse,geschriebenes Englisch verstehen
3831,Englisch für Fortgeschrittene Refresh B1,Sprachkenntnisse auffrischen
3832,Englisch für Fortgeschrittene Refresh B1,EFL-Alphabetisierungskurs unterrichten
3833,Englisch für Fortgeschrittene Refresh B1,Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
3834,Englisch für Fortgeschrittene Refresh B1,Englisch als Fremdsprache unterrichten
3835,Englisch für Fortgeschrittene Refresh B1,bei der Weiterentwicklung von Sprache auf dem neuesten Stand sein
3836,Englisch für Fortgeschrittene Refresh B1,Englisch sprechen
3837,Englisch für Fortgeschrittene Refresh B1,Lehrmethoden im Sprachunterricht
3838,Englisch für Fortgeschrittene Refresh B1,Sprachen unterrichten
3839,Englisch für Fortgeschrittene Refresh B1,Prüfungstechniken vonSchülern/Schülerinnen bei Sprachprüfungen verbessern
3840,Englisch für Fortgeschrittene Refresh B1,forensische Linguistik
3841,Englisch für Wiedereinsteiger A1,EFL-Alphabetisierungskurs unterrichten
3842,Englisch für Wiedereinsteiger A1,Englisch als Fremdsprache unterrichten
3843,Englisch für Wiedereinsteiger A1,Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
3844,Englisch für Wiedereinsteiger A2,EFL-Alphabetisierungskurs unterrichten
3845,Englisch für Wiedereinsteiger A2,Englisch als Fremdsprache unterrichten
3846,Englisch für Wiedereinsteiger A2,Erwerb des mündlichen Sprachgebrauchs beaufsichtigen
3847,Englisch für Wiedereinsteiger A2,Sprachkenntnisse auffrischen
3848,Englisch für Wiedereinsteiger A2,bei der Weiterentwicklung von Sprache auf dem neuesten Stand sein
3849,Englisch für Wiedereinsteiger A2,gesprochenes Englisch verstehen
3850,Englisch für Wiedereinsteiger B1,Englisch sprechen
3851,Englisch für Wiedereinsteiger B1,Englisch
3852,Englisch für Wiedereinsteiger B1,gesprochenes Englisch verstehen
3853,Englisch für Wiedereinsteiger B1,EFL-Alphabetisierungskurs unterrichten
3854,Englisch für Wiedereinsteiger B1,Englisch schreiben
3855,Englisch für Wiedereinsteiger B1,Englisch als Fremdsprache unterrichten
3856,Fit für Computer & Internet (I): Grundkurs für (Wieder-)Einsteiger,digitale Kompetenz vermitteln
3857,Qi Gong für (Wieder-)Einsteiger,Akupressur
3858,Qi Gong für (Wieder-)Einsteiger,Entspannungstechniken
3859,Vom Foto & Videoclip zum fertigen Film: Mein Computer-Filmstudio,Fotofilm in Verarbeitungsmaschine eingeben
3860,Aktzeichnen und Malen nach Modell - Einführungskurs,Bildende Kunst
3861,Aktzeichnen und Malen nach Modell - Einführungskurs,Modell stehen
3862,Aktzeichnen und Malen nach Modell - Einführungskurs,manuelle Zeichentechniken
3863,Aquarell und Acrylmalerei - Einführungskurs,Farbe anrühren
3864,Aquarell und Acrylmalerei - Einführungskurs,traditionelle Illustrationstechniken einsetzen
3865,Aquarell und Acrylmalerei - Einführungskurs,Künstlerbedarf zum Zeichnen einsetzen
3866,Aquarell und Acrylmalerei - Sommerkurs,traditionelle Illustrationstechniken einsetzen
3867,Aquarell und Acrylmalerei - Sommerkurs,Farbe anrühren
3868,Aquarell und Acrylmalerei - Sommerkurs,Künstlerbedarf zum Zeichnen einsetzen
3869,Ausdauer- und Funktionsgymnastik nach Pilates,Trainingswissenschaftliche Ansätze in die Entwicklung von Übungsprogrammen einbinden
3870,Ausdauer- und Funktionsgymnastik nach Pilates,Pilates-Übungen anpassen
3871,Ausdauer- und Funktionsgymnastik nach Pilates,Prinzipien des Pilates-Trainings integrieren
3872,Ausdauer- und Funktionsgymnastik nach Pilates,fortdauernd am Tanztraining teilnehmen
3873,Ausdaueraufbau - Ganzkörpergymnastik mit Musik,fortdauernd am Tanztraining teilnehmen
3874,Ausdaueraufbau - Ganzkörpergymnastik mit Musik,sportlich tätig sein
3875,Ausdaueraufbau - Ganzkörpergymnastik mit Musik,Trainingsmusik auswählen
3876,Ausdaueraufbau - Ganzkörpergymnastik mit Musik,einen personenorientierten Ansatz zur Community Art verfolgen
3877,Ausdaueraufbau - Ganzkörpergymnastik mit Musik,über die Rolle von Belastungs- und Ruhephasen informieren
