,course_name,skill_label
5097,Friseurmeister/-in Teil 1 und 2 Vollzeit,Frisurenberatung leisten
5098,Friseurmeister/-in Teil 1 und 2 Vollzeit,zu Überlegungen von Programmgestaltern/Programmgestalterinnen beitragen
5099,Gebäudeenergieberater/in (HWK),Tauchausrüstung überprüfen
5100,Gebäudereiniger - Meistervorbereitungslehrgang Teil I und II - Kombi-Lehrgang,Maschinen von Abfallstoffen säubern
5101,Gebäudereiniger - Meistervorbereitungslehrgang Teil I und II - Kombi-Lehrgang,Bodenreinigungsgeräte bedienen
5102,Gebäudereiniger - Meistervorbereitungslehrgang Teil I und II - Kombi-Lehrgang,technische Ausrüstung für die Sterilisation von Instrumenten verwenden
5103,Gebäudereiniger - Meistervorbereitungslehrgang Teil I und II - Kombi-Lehrgang,Zuginnenräume reinigen
5104,Gebäudereiniger - Meistervorbereitungslehrgang Teil I und II - Kombi-Lehrgang,Hygiene sicherstellen
5105,Geprüfte Fachkraft für Gasinstallationen nach TRGI,Gasöfen einbauen
5106,Geprüfte Fachkraft für Gasinstallationen nach TRGI,Tauchausrüstung überprüfen
5107,Geprüfte Fachkraft für Gasinstallationen nach TRGI,Gasflaschen vorbereiten
5108,Geprüfte Fachkraft für Gasinstallationen nach TRGI,Ofen installieren
5109,Geprüfte Fachkraft für Gasinstallationen nach TRGI,Holzöfen installieren
5110,Gerüstbauermeister/-in Teil 1 und 2,Grundlagen architektonischer Gestaltung vermitteln
5111,Gerüstbauermeister/-in Teil 1 und 2,Grundlagen der Kunst vermitteln
5112,Gerüstbauermeister/-in Teil 1 und 2,mit Technikexperten für Kunstwerke zusammenarbeiten
5113,Gerüstbauermeister/-in Teil 1 und 2,Gleisbautechnik
5114,Gerüstbauermeister/-in Teil 1 und 2,Grundlagen des Designs und der angewandten Kunst vermitteln
5115,Grundlagen-Lehrgang SPS Teil 1,3D-CAD-Schuhprototypen entwerfen
5116,Installation und Prüfung von Photovoltaikanlagen,Offshore-Anlagen für erneuerbare Energien installieren
5117,Installation und Prüfung von Photovoltaikanlagen,unterirdische Kabel kontrollieren
5118,Installation und Prüfung von Photovoltaikanlagen,Vorschriften zur elektrischen Sicherheit befolgen
5119,Installation und Prüfung von Photovoltaikanlagen,Vorschriften zur elektrischen Sicherheit
5120,Installation und Prüfung von Photovoltaikanlagen,Tauchausrüstung überprüfen
5121,Intensivseminar Kalkulation für Handwerksbetriebe ,Budgets prüfen
5122,Intensivseminar Kalkulation für Handwerksbetriebe ,Angebote für Sicherheitsanlagen und deren Wartung berechnen
5123,Intensivseminar Kalkulation für Handwerksbetriebe ,Stundensätze berechnen
5124,Intensivseminar Kalkulation für Handwerksbetriebe ,Kosten von Instandsetzungsvorhaben berechnen
5125,Intensivseminar Kalkulation für Handwerksbetriebe ,Produktionskosten berechnen
5126,Klempnermeister/-in / Spenglermeister/in Teile 1 und 2,Rohrleitungsbeschichtung pflegen und aufrechterhalten
5127,Klempnermeister/-in / Spenglermeister/in Teile 1 und 2,unter Wasser schweißen
5128,"Kostenrechnung und Controlling - Büroleiter/in im Handwerk und Mittelstand, Modul 3",Budgets prüfen
5129,"Kostenrechnung und Controlling - Büroleiter/in im Handwerk und Mittelstand, Modul 3",Produktionskosten berechnen
5130,"Kostenrechnung und Controlling - Büroleiter/in im Handwerk und Mittelstand, Modul 3",Kosten von Instandsetzungsvorhaben berechnen
5131,"Kostenrechnung und Controlling - Büroleiter/in im Handwerk und Mittelstand, Modul 3",Kostenrechnungstätigkeiten durchführen
5132,"Kostenrechnung und Controlling - Büroleiter/in im Handwerk und Mittelstand, Modul 3",Löhne berechnen
5133,Lehmbau Seminar,Terrazzomaterial mischen
5134,Lehmbau Seminar,Werkstein
5135,Lehmbau Seminar,Terrazzo ausmörteln
5136,Lehmbau Seminar,Dachdeckungstechniken
5137,Lehmbau Seminar,Parkett aufnageln
5138,Maler/Lackierer Umschulung,Grundlagen der Kunst vermitteln
5139,Maler/Lackierer Umschulung,spezifische Werkzeuge herstellen
5140,Maler/Lackierer Umschulung,zu produzierende Objekte entwerfen
5141,Maler/Lackierer Umschulung,Lackzutaten auswählen
5142,Maler/Lackierer Umschulung,Lackfarben-Anwendungen
5143,Maurer- und Betonbauermeister/in Teile 1 und 2,schwere Baumaschinen sichern
5144,Metallbauermeister/in Teile 1 und 2,Konstruktionspläne ausarbeiten
5145,Metallbauermeister/in Teile 1 und 2,Budgets prüfen
5146,Nachschulung von Schaltberechtigten bis 36 kV,elektrische Berechnungen durchführen
5147,Nachschulung von Schaltberechtigten bis 36 kV,Faserspannung einstellen
5148,Prüfung ortsveränderlicher Betriebsmittel nach DIN VDE 0701-0702 und DGUV Vorschrift 3,Tauchausrüstung überprüfen
5149,Sachkundelehrgang BGR 128 (inhaltlich gleich TRGS 524),Bühnenboden vorbereiten
5150,Sachkundelehrgang BGR 128 (inhaltlich gleich TRGS 524),Baustelle überwachen
5151,Sachkundelehrgang BGR 128 (inhaltlich gleich TRGS 524),Asbestsanierungsvorschriften
5152,Sachkundelehrgang BGR 128 (inhaltlich gleich TRGS 524),Baustellen inspizieren
5153,Sachkundelehrgang BGR 128 (inhaltlich gleich TRGS 524),Hausbau planen
5154,"Sachkundelehrgang TRGS 519 ""Asbestlehrgang""",Asbestsanierungsvorschriften
5155,"Sachkundelehrgang TRGS 519 ""Asbestlehrgang""",Sicherheitsverfahren bei der Arbeit in großen Höhen befolgen
5156,"Sachkundelehrgang TRGS 519 ""Asbestlehrgang""",Sicherheitsverfahren bei der Arbeit in großen Höhen durchsetzen
5157,"Sachkundelehrgang TRGS 519 ""Asbestlehrgang""",Boden auf die Rasenverlegung präparieren
5158,"Sachkundelehrgang TRGS 519 ""Asbestlehrgang""",mit dem Abfallaufkommen von Baumpflegetätigkeiten umgehen
5159,Smart-Home-System LCN - Grundlehrgang,Kunden über intelligente Haustechnik beraten
5160,Smart-Home-System LCN - Grundlehrgang,Domotiksysteme
5161,Straßenbauermeister/in Teile 1 und 2,Bauingenieurwesen
5162,Straßenbauermeister/in Teile 1 und 2,Projekte zur Landschaftsgestaltung leiten
5163,Straßenbauermeister/in Teile 1 und 2,mit Architekten zusammenarbeiten
5164,Straßenbauermeister/in Teile 1 und 2 Vollzeit,Bauingenieurwesen
5165,Straßenbauermeister/in Teile 1 und 2 Vollzeit,Projekte zur Landschaftsgestaltung leiten
5166,Teil III Meistervorbereitungslehrgang,Unternehmensteams auf der Grundlage von Kompetenzen bilden
5167,Teil III Meistervorbereitungslehrgang,Wirtschaftspläne entwickeln
5168,Teil III Meistervorbereitungslehrgang,operative Geschäftspläne umsetzen
5169,Teil III Meistervorbereitungslehrgang,strategische Grundlage in die tägliche Leistung einbinden
5170,Teil III Meistervorbereitungslehrgang,wettbewerbspolitische Strategien entwickeln
5171,Teil III Meistervorbereitungslehrgang,Prüfungen für Berufsausbildungskurse vorbereiten
5172,Teil III Meistervorbereitungslehrgang,Weiterbildungsbedarf ermitteln
5173,Teil III Meistervorbereitungslehrgang,Unternehmensteams auf der Grundlage von Kompetenzen bilden
5174,Teil III Meistervorbereitungslehrgang,Wirtschaftspläne entwickeln
5175,Teil III Meistervorbereitungslehrgang,operative Geschäftspläne umsetzen
5176,Teil III Meistervorbereitungslehrgang,strategische Grundlage in die tägliche Leistung einbinden
5177,Teil III Meistervorbereitungslehrgang,wettbewerbspolitische Strategien entwickeln
5178,Teil IV Meistervorbereitungslehrgang,Prüfungen für Berufsausbildungskurse vorbereiten
5179,Teil IV Meistervorbereitungslehrgang,Weiterbildungsbedarf ermitteln
5180,Teil IV Meistervorbereitungslehrgang,Prüfungen für Berufsausbildungskurse vorbereiten
5181,Teil IV Meistervorbereitungslehrgang,Weiterbildungsbedarf ermitteln
5182,Teil IV Meistervorbereitungslehrgang,Prüfungen für Berufsausbildungskurse vorbereiten
5183,Teil IV Meistervorbereitungslehrgang,Weiterbildungsbedarf ermitteln
5184,TSM1 Einführung in das Arbeiten an Holzbearbeitungsmaschinen,Herstellung von Werkzeugen
5185,TSM1 Einführung in das Arbeiten an Holzbearbeitungsmaschinen,Quersäge bedienen
5186,TSM1 Einführung in das Arbeiten an Holzbearbeitungsmaschinen,Nutzholz mit Maschinen mit Handvorschub verarbeiten
5187,TSM1 Einführung in das Arbeiten an Holzbearbeitungsmaschinen,Dickenhobelmaschine bedienen
5188,TSM1 Einführung in das Arbeiten an Holzbearbeitungsmaschinen,Abholzung
5189,TSM2 Sicheres Arbeiten an Holzbearbeitungsmaschinen,Quersäge bedienen
5190,TSM2 Sicheres Arbeiten an Holzbearbeitungsmaschinen,Herstellung von Werkzeugen
5191,TSM2 Sicheres Arbeiten an Holzbearbeitungsmaschinen,Nutzholz mit Maschinen mit Handvorschub verarbeiten
5192,TSM2 Sicheres Arbeiten an Holzbearbeitungsmaschinen,Holzbearbeitungswerkzeuge
5193,TSM2 Sicheres Arbeiten an Holzbearbeitungsmaschinen,Tischsäge bedienen
5194,TSM3 Projektbezogenes Arbeiten an Holzbearbeitungsmaschinen,Quersäge bedienen
5195,TSM3 Projektbezogenes Arbeiten an Holzbearbeitungsmaschinen,Holzbearbeitungswerkzeuge
5196,TSM3 Projektbezogenes Arbeiten an Holzbearbeitungsmaschinen,Nutzholz mit Maschinen mit Handvorschub verarbeiten
5197,TSM3 Projektbezogenes Arbeiten an Holzbearbeitungsmaschinen,Herstellung von Werkzeugen
5198,TSM3 Projektbezogenes Arbeiten an Holzbearbeitungsmaschinen,Maschinen für die Produktion von Modellen bedienen
5199,Tätigkeiten in hygieneintensiven Bereichen,Hygiene im Gesundheitsbereich
5200,Tätigkeiten in hygieneintensiven Bereichen,Hygiene sicherstellen
5201,Tätigkeiten in hygieneintensiven Bereichen,bei Reinigungsarbeiten persönliche Hygienestandards wahren
5202,Tätigkeiten in hygieneintensiven Bereichen,Arbeitsplatzhygiene
5203,Tätigkeiten in hygieneintensiven Bereichen,medizinische Instrumente sterilisieren
5204,Umschulung Elektroniker/-in,Engrade
5205,Umschulung Elektroniker/-in,persönliche Software-Schulung verkaufen
5206,Umschulung KFZ-Mechatroniker/-in,Kraftfahrzeugtechnik
5207,Umschulung KFZ-Mechatroniker/-in,Grundlagen der Verkehrstechnik vermitteln
5208,Umschulung KFZ-Mechatroniker/-in,Grundlagen der Elektronik und Automation vermitteln
5209,Umschulung KFZ-Mechatroniker/-in,Mechanik von Oberleitungsbussen
5210,Umschulung KFZ-Mechatroniker/-in,Fahrpraxis vermitteln
5211,Verkaufsschulung: Der gute Verkäufer im Handwerksbetrieb - Lernen Sie hochpreisig zu verkaufen!,Verkauf von Waren und Rohstoffen aushandeln
5212,Verkaufsschulung: Der gute Verkäufer im Handwerksbetrieb - Lernen Sie hochpreisig zu verkaufen!,Verkaufserlöse maximieren
5213,Verkaufsschulung: Der gute Verkäufer im Handwerksbetrieb - Lernen Sie hochpreisig zu verkaufen!,Dienstleistungen verkaufen
5214,Verkaufsschulung: Der gute Verkäufer im Handwerksbetrieb - Lernen Sie hochpreisig zu verkaufen!,Prognosen für Vertragshändlerbetriebe ausarbeiten
5215,Verkaufsschulung: Der gute Verkäufer im Handwerksbetrieb - Lernen Sie hochpreisig zu verkaufen!,für Kundenorientierung sorgen
5216,Vorbereitung auf eine Abschlussprüfung im Beruf Anlagenmechaniker/-in SHK (Teilzeit),technische Bühnenausrüstung einrichten
5217,Vorbereitung auf eine Abschlussprüfung im Beruf Dachdecker/-in (Externenprüfung),Bühnenboden vorbereiten
5218,Vorbereitung auf eine Abschlussprüfung im Beruf Dachdecker/-in (Externenprüfung),Vorkenntnisse von Studierenden prüfen
5219,Vorbereitung auf eine Abschlussprüfung im Beruf Dachdecker/-in (Externenprüfung),anzustreichende Oberfläche vorbereiten
5220,Vorbereitung auf eine Abschlussprüfung im Beruf Elektroniker/-in Energie- und Gebäudetechnik (Externenprüfung) - Teilzeit,Bühnenboden vorbereiten
5221,Zimmerermeister/in Teile 1 und 2,Holzdächer bauen
5222,Zimmerermeister/in Teile 1 und 2,Holzbauteile einbauen
5223,Zimmerermeister/in Teile 1 und 2,Standort auf Bautätigkeit vorbereiten
5224,Zimmerermeister/in Teile 1 und 2,Gerüst bauen
5225,Zimmerermeister/in Teile 1 und 2,Grundlagen industriell gefertigter Kunst vermitteln
5226,"Abgasuntersuchungsschulungen (AU, AUK) - Diesel LKW, Diesel PKW, G-KAT",Fahrpraxis vermitteln
5227,"Der Jahresabschluss und seine Aussagekraft, Bilanzen lesen, analysieren und nutzen ",Jahresabschlüsse erstellen
5228,"Der Jahresabschluss und seine Aussagekraft, Bilanzen lesen, analysieren und nutzen ",Jahresabschluss
5229,"Der Jahresabschluss und seine Aussagekraft, Bilanzen lesen, analysieren und nutzen ",Investmentanalyse
5230,"Der Jahresabschluss und seine Aussagekraft, Bilanzen lesen, analysieren und nutzen ",Vermögenswerte ansetzen und bewerten
5231,"Der Jahresabschluss und seine Aussagekraft, Bilanzen lesen, analysieren und nutzen ",Aktienbewertung durchführen
5232,E-Rechnung Pflicht für alle öffentlichen Aufträge,Rechnungen zuordnen
5233,E-Rechnung Pflicht für alle öffentlichen Aufträge,Kontenzuordnung durchführen
5234,E-Rechnung Pflicht für alle öffentlichen Aufträge,Steuererklärungsformulare vorbereiten
5235,E-Rechnung Pflicht für alle öffentlichen Aufträge,Abläufe in der Buchhaltungsabteilung
5236,E-Rechnung Pflicht für alle öffentlichen Aufträge,internationale Rechnungslegungsstandards
5237,Finanzbuchführung - Modul 1,Abläufe in der Buchhaltungsabteilung
5238,Finanzbuchführung - Modul 1,Jahresabschlüsse erstellen
5239,Finanzbuchführung - Modul 2,Jahresabschlüsse erstellen
5240,Finanzbuchführung - Modul 2,Abläufe in der Buchhaltungsabteilung
5241,Finanzbuchführung - Modul 2,Jahresabschluss
5242,Finanzbuchführung - Modul 3 (EDV-gestützt),Buchführungssysteme nutzen
5243,Finanzbuchführung - Modul 3 (EDV-gestützt),Jahresabschlüsse erstellen
5244,Folieren von Fahrzeugen &#8220;Car Wrapping&#8221;,geringfügige Kratzer an Fahrzeugen beseitigen
5245,Gebäudeenergieberater,Baudokumente vorbereiten
5246,Gebäudeenergieberater,Architekten beraten
5247,Gebäudeenergieberater,Fertigung von rollendem Material kontrollieren
5248,Gebäudeenergieberater,Auftragnehmer und Auftragnehmerinnen prüfen
5249,Gebäudeenergieberater,HACCP-Anwendung in Betriebsanlagen bewerten
5250,Geprüfte/-r kaufmännische/-r Fachwirt/-in nach der Handwerksordnung,Wirtschaftspläne entwickeln
5251,Geprüfte/-r kaufmännische/-r Fachwirt/-in nach der Handwerksordnung,an der Entwicklung von Marketingstrategien mitarbeiten
5252,Geprüfte/-r kaufmännische/-r Fachwirt/-in nach der Handwerksordnung,Geschäftspläne analysieren
5253,Geprüfte/-r kaufmännische/-r Fachwirt/-in nach der Handwerksordnung,Finanzanalyse zu Preisstrategien durchführen
5254,Geprüfte/-r kaufmännische/-r Fachwirt/-in nach der Handwerksordnung,Unternehmensteams auf der Grundlage von Kompetenzen bilden
5255,Geprüfte/r Kraftfahrzeug-Servicetechniker/in,elektrische Ausstattung von Fahrzeugen warten
5256,Geprüfte/r Kraftfahrzeug-Servicetechniker/in,Motoren zusammenbauen
5257,Geprüfte/r Kraftfahrzeug-Servicetechniker/in,Prüfstände bedienen
5258,Geprüfte/r Kraftfahrzeug-Servicetechniker/in,Fahrzeugwartung durchführen
5259,Geprüfte/r Kraftfahrzeug-Servicetechniker/in,Instandsetzung von Fahrzeugen durchführen
5260,Grundlagen des Rechnungswesen und Controlling im mittelständischen Betrieb,Buchführungssysteme nutzen
5261,Grundlagen des Rechnungswesen und Controlling im mittelständischen Betrieb,Lohnabrechnungsberichte verwalten
5262,Grundlagen des Rechnungswesen und Controlling im mittelständischen Betrieb,Kostenrechnungstätigkeiten durchführen
5263,Grundlagen des Rechnungswesen und Controlling im mittelständischen Betrieb,Löhne und Gehälter verwalten
5264,Grundlagen des Rechnungswesen und Controlling im mittelständischen Betrieb,Bilanzarbeiten durchführen
5265,Internationaler Schweißfachmann,Lehrer und Ausbilder in E-Learning-Methoden schulen
5266,Internationaler Schweißfachmann,Inhalte der Sekundarstufe unterrichten
5267,Internationaler Schweißfachmann,Schüler/Schülerinnen bei der Verwendung von Geräten unterstützen
5268,Internationaler Schweißfachmann,Sprachen unterrichten
5269,Internationaler Schweißfachmann,Inhalte der Primarstufe unterrichten
5270,Investitionsmöglichkeiten in der Niedrigzinsphase (Intensivkurs),Moderne Portfolio-Theorie
5271,Investitionsmöglichkeiten in der Niedrigzinsphase (Intensivkurs),Investmentanalyse
5272,Investitionsmöglichkeiten in der Niedrigzinsphase (Intensivkurs),Anlageberatung leisten
5273,Investitionsmöglichkeiten in der Niedrigzinsphase (Intensivkurs),Investitionsentscheidungen treffen
5274,Investitionsmöglichkeiten in der Niedrigzinsphase (Intensivkurs),im Fondsmanagement mitwirken
5275,Jährliche Sicherheitsunterweisung für Mitarbeiter im Bereich der Elektrotechnik,Vorschriften zur elektrischen Sicherheit befolgen
5276,Jährliche Sicherheitsunterweisung für Mitarbeiter im Bereich der Elektrotechnik,unterirdische Kabel kontrollieren
5277,Jährliche Sicherheitsunterweisung für Mitarbeiter im Bereich der Elektrotechnik,Tauchausrüstung überprüfen
5278,Jährliche Sicherheitsunterweisung für Mitarbeiter im Bereich der Elektrotechnik,Bestimmungen zu elektrischen Geräten
5279,Jährliche Sicherheitsunterweisung für Mitarbeiter im Bereich der Elektrotechnik,Vorschriften zur elektrischen Sicherheit
5280,Kosten - Preise - Richtig kalkulieren (Kosten- Leistungsrechnung),Budgets prüfen
5281,Kosten - Preise - Richtig kalkulieren (Kosten- Leistungsrechnung),Kostenrechnungstätigkeiten durchführen
5282,Kosten - Preise - Richtig kalkulieren (Kosten- Leistungsrechnung),Kosten von Instandsetzungsvorhaben berechnen
5283,Kosten - Preise - Richtig kalkulieren (Kosten- Leistungsrechnung),Mitarbeitervergünstigungen berechnen
5284,Kosten - Preise - Richtig kalkulieren (Kosten- Leistungsrechnung),Konformität mit Rechnungslegungsrichtlinien sicherstellen
5285,Lohn- und Gehaltsabrechnung am PC (ohne Baulohn) - Modul 2,Löhne berechnen
5286,Lohn- und Gehaltsabrechnung am PC (ohne Baulohn) - Modul 2,Steuererklärungen prüfen
5287,Lohn- und Gehaltsabrechnung am PC (ohne Baulohn) - Modul 2,Gehaltsabrechnungen überprüfen
5288,Lohn- und Gehaltsabrechnung am PC (ohne Baulohn) - Modul 2,Löhne und Gehälter verwalten
5289,Lohn- und Gehaltsabrechnung am PC (ohne Baulohn) - Modul 2,Gehaltsabrechnungen erstellen
5290,Meisterschule im Dachdecker-Handwerk Teil I und II (Aufstiegsfortbildung),Mörtelfugen fertigstellen
5291,Meisterschule im Dachdecker-Handwerk Teil I und II (Aufstiegsfortbildung),Fassadenbahn anbringen
5292,Meisterschule im Dachdecker-Handwerk Teil I und II (Aufstiegsfortbildung),Fußboden- und Wandheizung installieren
5293,Meisterschule im Dachdecker-Handwerk Teil I und II (Aufstiegsfortbildung),Rammhauben und Schallschutzmantel auflegen
5294,Meisterschule im Dachdecker-Handwerk Teil I und II (Aufstiegsfortbildung),Oberflächen während der Bauarbeiten schützen
5295,Meisterschule im Elektrotechniker-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Kraftfahrzeugtechnik
5296,Meisterschule im Elektrotechniker-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),elektrische Messtechnik
5297,Meisterschule im Elektrotechniker-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Vorschriften zur elektrischen Sicherheit
5298,Meisterschule im Elektrotechniker-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Vorschriften zur elektrischen Sicherheit befolgen
5299,Meisterschule im Elektrotechniker-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Grundsätze der Ingenieurswissenschaft im Architekturdesign berücksichtigen
5300,"Meisterschule im Fliesen-, Platten- und Mosaikleger-Handwerk Teile I und II (Aufstiegsfortbildung)",Fertigung von rollendem Material kontrollieren
5301,"Meisterschule im Fliesen-, Platten- und Mosaikleger-Handwerk Teile I und II (Aufstiegsfortbildung)",Asbestsanierungsvorschriften
5302,"Meisterschule im Fliesen-, Platten- und Mosaikleger-Handwerk Teile I und II (Aufstiegsfortbildung)",selektive Abrisse durchführen
5303,"Meisterschule im Fliesen-, Platten- und Mosaikleger-Handwerk Teile I und II (Aufstiegsfortbildung)",HACCP-Anwendung in Betriebsanlagen bewerten
5304,"Meisterschule im Fliesen-, Platten- und Mosaikleger-Handwerk Teile I und II (Aufstiegsfortbildung)",Gesundheitsschutz- und Sicherheitsvorkehrungen im Bauwesen beachten
5305,Meisterschule im Friseur-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Friseurdienstleistungen
5306,Meisterschule im Friseur-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Frisurenberatung leisten
5307,Meisterschule im Installateur- und Heizungsbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Sanitärtechnik einbauen
5308,Meisterschule im Installateur- und Heizungsbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Sicherheitsbestimmungen für elektrische Anlagen
5309,Meisterschule im Installateur- und Heizungsbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Ausrüstung von Versorgungsanlagen überprüfen
5310,Meisterschule im Installateur- und Heizungsbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Gebäudeüberwachungstechnik
5311,Meisterschule im Installateur- und Heizungsbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Herstellung von Dampferzeugern
5312,Meisterschule im Kraftfahrzeugtechniker - Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Schiffmaschinen bedienen
5313,Meisterschule im Kraftfahrzeugtechniker - Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Mechanik von Oberleitungsbussen
5314,Meisterschule im Kraftfahrzeugtechniker - Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Kraftfahrzeugtechnik
5315,Meisterschule im Kraftfahrzeugtechniker - Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Grundlagen der Verkehrstechnik vermitteln
5316,Meisterschule im Kraftfahrzeugtechniker - Handwerk Teile 1 und 2 (Aufstiegsfortbildung),elektrische Ausstattung von Fahrzeugen warten
5317,Meisterschule im Maler- und Lackiererhandwerk Teile 1 und 2 (Aufstiegsfortbildung),künstlerische Projekte managen
5318,Meisterschule im Maler- und Lackiererhandwerk Teile 1 und 2 (Aufstiegsfortbildung),zu Überlegungen von Programmgestaltern/Programmgestalterinnen beitragen
5319,Meisterschule im Maurer- und Betonbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),"Bergbau-, Bau- und Arbeitsmaschinen"
5320,Meisterschule im Maurer- und Betonbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Konstruktionen während der Probe aktualisieren
5321,Meisterschule im Maurer- und Betonbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Baustelle vorbereiten
5322,Meisterschule im Maurer- und Betonbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Betonmischfahrzeug steuern
5323,Meisterschule im Maurer- und Betonbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),den Zustand von Gebäuden untersuchen
5324,Meisterschule im Metallbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Metallverarbeitung
5325,Meisterschule im Metallbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Metallbiegetechniken
5326,Meisterschule im Metallbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Arbeitsaufträge in der Metallproduktion handhaben
5327,Meisterschule im Metallbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Fertigung von Metallkonstruktionen
5328,Meisterschule im Metallbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Metallbiegetechniken nutzen
5329,Meisterschule im Straßenbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Bauingenieurwesen
5330,Meisterschule im Straßenbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),mit der Straßenbahnwartungsabteilung zusammenarbeiten
5331,Meisterschule im Straßenbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Baustelle vorbereiten
5332,Meisterschule im Straßenbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Gebäude entwerfen
5333,Meisterschule im Straßenbauer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Konstruktionspläne ausarbeiten
5334,Meisterschule im Tischler-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Baumaschinen für die Baustoffhandhabung
5335,Meisterschule im Tischler-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Planierraupen bedienen
5336,Meisterschule im Tischler-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Maschinen für den Möbelbau bedienen
5337,Meisterschule im Tischler-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Konstruktionspläne ausarbeiten
5338,Meisterschule im Tischler-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Turmdrehkran aufbauen
5339,Meisterschule im Zimmerer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Kraftfahrzeugtechnik
5340,Meisterschule im Zimmerer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),"Bergbau-, Bau- und Arbeitsmaschinen"
5341,Meisterschule im Zimmerer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Asbestsanierungsvorschriften
5342,Meisterschule im Zimmerer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Baustellen inspizieren
5343,Meisterschule im Zimmerer-Handwerk Teile 1 und 2 (Aufstiegsfortbildung),Bauingenieurwesen
5344,Möglichkeiten zur Minderung der steuerlichen Belastung ,Beratung zur Steuerplanung leisten
5345,"Nachqualifizierung Sanitär-, Heizung-, Klima ",Kältemittelleckprüfungen durchführen
5346,"Nachqualifizierung Sanitär-, Heizung-, Klima ",Kälteanlagen installieren
5347,"Nachqualifizierung Sanitär-, Heizung-, Klima ",Wärmepumpe installieren
5348,"Nachqualifizierung Sanitär-, Heizung-, Klima ",Heizungs- und Kühlemissionssysteme planen
5349,"Nachqualifizierung Sanitär-, Heizung-, Klima ",Heizkessel installieren
5350,Rehabilitationspädagogische Zusatzqualifikation für Ausbilder/- innen ,berufliche Rehabilitation
5351,Rehabilitationspädagogische Zusatzqualifikation für Ausbilder/- innen ,Werbung für psycho-soziale Bildung machen
5352,Rehabilitationspädagogische Zusatzqualifikation für Ausbilder/- innen ,Gestalttherapie ausüben
5353,Rehabilitationspädagogische Zusatzqualifikation für Ausbilder/- innen ,Autismus
5354,Rehabilitationspädagogische Zusatzqualifikation für Ausbilder/- innen ,Bedingungen für die berufliche Praxis der Psychotherapie
5355,Sachkundenachweis Kategorie II ChemKlimaSchutzV,"Heizungs-, Lüftungs-, Klima- und Kältekanäle installieren"
5356,"SP Sicherheitsprüfung an Nutzfahrzeugen, Erstschulung",Tests an Flughafenfahrzeugen durchführen
5357,"SP Sicherheitsprüfung an Nutzfahrzeugen, Erstschulung",Tauchausrüstung überprüfen
5358,"SP Sicherheitsprüfung an Nutzfahrzeugen, Erstschulung",Bescheinigungen für die Gefahrgutbeförderung überprüfen
5359,"SP Sicherheitsprüfung an Nutzfahrzeugen, Erstschulung",Probefahrten von Fahrzeugen durchführen
5360,"SP Sicherheitsprüfung an Nutzfahrzeugen, Erstschulung",Gefahrguttransportfahrzeug überprüfen
5361,"SP Sicherheitsprüfung an Nutzfahrzeugen, Wiederholungslehrgang",Kraftfahrzeuge unter anspruchsvollen Bedingungen testen
